text,Sentiment,Score
"b""They're all coming to #Halifax in November. Which one are you excited to see? #rock #Halifax #music #radio #X4HFX""",positive,0.01589488536119461
"b""Drop the needle: Halifax library's vinyl club brings together generations of music lovers http://www. metronews.ca/news/halifax/2 016/10/25/halifax-library-vinyl-listening-club-draws-people-together.html \\u2026 #library programs rock !""",positive,0.017003676470588234
b'NEW: Sloan left Trev with a grin when they brought their brand of poppy indie rock to Halifax . http:// halifaxbloggers.ca/hafilax/2016/1 0/concert-review-sloan-the-marquee-07-10-2016/ \\u2026 #music @HAFILAXtweets pic.twitter.com/VoAZLLlZj4',negative,-0.01689596737132353
b'Halifax needs an alternative rock countdown. #X4HFX #Halifax #music #radio #rock #countdown pic.twitter.com/GYSlQBnqXm',positive,0.024576822916666668
"b'In less then 4 hours #Oxjam will rock #Halifax . Come along for a day of incredible music , you can buy your ticket at the door!'",positive,0.0015055338541666667
b'#Halifax Top 10 ways to make this weekend rock : 10Maud Lewis-The Heart on the Door Book L... http:// bit.ly/2dQldgR #NovaScotia #Music',positive,0.008002217762029317
b'!!!!ALBUM REVIEW!!!! @TheEastMag http://www. theeastmag.com/2016/10/10/new -music-summer-rabbit/ \\u2026 Thanks! #music #halifax #review #band #poprock #rock',positive,0.034098307291666664
b'#Coolest #MardiGras party in #halifax with @ZackaryLane1 playing an amazing mix of rock and country music ! Thank you #HardingMedical pic.twitter.com/KJQXHpPXJK',positive,0.04136445905481066
b'OUTRO: #GoodNight #Music Medley via @PersuadersHFX #Halifax at Seahorse https://www. youtube.com/watch?v=fFB_oU FR_zQ \\u2026 PERSUADERS LIVE #Rock NowPlaying #NSR',positive,0.0152130126953125
b'Pre show face audition...are these good stage faces?? #blues #rock #livemusic #music #halifax \\u2026 https://www. instagram.com/p/BKuMlO7jDUD/',positive,0.04967138596943447
b'From the @musicnovascotia newsletter yesterday #music #album #band #rock #poprock #halifax \\u2026 https://www. instagram.com/p/BKtfCN-DxUL/',positive,0.021573153409090908
b'Soon. #Music #FirstSingle #Songwriting #Songwriters #PopRock #PopMusic #RockMusic #Rebound #OriginalMusic #Halifax #NovaScotia #Maritimes',positive,0.01201923076923077
b'Sometimes change is good. #Halifax #Radio #Alternative #rock #music #Dartmouth #NovaScotia http:// newscotlandradio.com pic.twitter.com/T0WnRQJ2Ui',positive,0.060187348952660195
b'New Dal students are enjoying some live music at Rock The Boat on the Studley Quad! Great welcome to Halifax pic.twitter.com/38RNyCTD3v',positive,0.08232334681919642
"b'3 hours of Exposing your inner Punk"" starts tonight 9-12 (10-1EDT) on NScR #punk #rock #Halifax #radio #music pic.twitter.com/MmtADMb55w""'",positive,0.012244591346153846
b'Rock out with these music themed kitchen gadgets #halifax http:// ift.tt/2bFalAb pic.twitter.com/WRZD0sRQtS',positive,0.025933159722222224
"b""Hey #Halifax , what's yer favorite modern rock #band ? #music #radio #modernrock #activerock #rock #rocknroll #NovaScotia #Eastcoastlife""",positive,0.018880208333333332
b'Give us a shout! #halifax #music #auditions #original #rock #pop #blues #celtic #music https://www. instagram.com/p/BJOZQ7gAhKj/',positive,0.02929632508673089
b'Coming up on @newscotradio . #MonsterTruck #TragicallyHip #JoelPlaskett #Radio #music #Rock #Halifax pic.twitter.com/U0J39E1T8w',positive,0.023340600728988647
"b""Album of the day - The Whole World's Goin' Crazy - April Wine (1976Sept) #rockmusic #Canadian #Halifax""",negative,-0.013982599431818182
b'Ready to rock @holdsworthhouse #wedding #band #music #live #weddingideas #martinguitars #fender #halifax ... http:// fb.me/1txATwesc',positive,0.033597506009615384
b'Live music in #Halifax featuring top rock band Mr E. http:// fb.me/4rHPxCdmB',positive,0.05808327414772727
"b'ROCK FOR FOOD, Sunday July 31st 4-9pm featuring LIVE music and food drive for Halifax Urban Ministries.... http:// fb.me/3RRUuncMI'",positive,0.017299397786458334
b'#RockMusic Panto king Neil Hurst directs musical Rock of Ages in Halifax : HALIFAX theatre group HAOS Producti... http:// bit.ly/2ajQarH',positive,0.010979147518382353
b'Come rock out tonight at 8pm with the HMC Zero Squad! #halifax #music pic.twitter.com/p4m9hkrm1g',positive,0.025933159722222224
"b'#Halifax 10 Ways to rock this weekend: 10. Food & Drink \\u203a Dock and Dine. Sun Jul 10, 4-9p... http:// bit.ly/29zRZgF #NovaScotia #Music'",positive,0.012434895833333333
b'#Halifax Wintersleep comes home: Halifax \\u2019s treasured indie- rock band returns for Gr... http:// bit.ly/29pukkU #NovaScotia #Music',negative,-0.009145613511403401
"b""Halifax High-Double-5's! Concert Pics Energy Wicked, Great Job! Music LUV Spirit&Soul Deep! Canada Proud....You Rock""",positive,0.012579917907714844
b'Great music in our studio from @beautsmusic - playing @gridlockfest next week #Halifax #rock pic.twitter.com/ZnlEeWkvgb',positive,0.025097742676734924
