text,Sentiment,Score
b'Check out my new video I dropped the other day!! Got some more otw!! #beats #rap #hiphop #halifax #MondayMotivation https:// youtu.be/uijrTRjz2EQ',positive,0.014171215642168786
b'https:// soundcloud.com/user-122753067 /sets/big-moves-hip-club-groove-trailer-park-hip-hop \\u2026 Check out Trailer Park Hip Hop! by Hip Club Groove & Big Moves! with Cory from @trailerparkboys released in 94 #hiphop #rap #group #canada #novascotia #halifax #trailerparkboys',negative,-0.005174116654829545
b'Check out my new video!!!! #rap #hiphop #music #beats #halifax https:// youtu.be/uijrTRjz2EQ',positive,0.06822962164878846
b'NEW MUSIC VIDEO OUT NOW!!!! LINK IS IN MY BIO!! Check it out #rap #beats #2017 #halifax #hiphop #rnb https:// youtu.be/uijrTRjz2EQ',positive,0.024840093575991117
"b'Hey all! Proof that the Rap Medley exists! Halifax Alehouse, just this past weekend. http:// fb.me/R6VdZpVg'",negative,-0.03551136363636364
"b'@Matt__Devlin ways since, so if you could shout out Calgary, Yellowknife, Halifax and Sioux Lookout that would be awesome. Go Raps !'",positive,0.03481223420451649
b'Check out my latest video!! #rap #hiphop #rnb #video #eastcoast #halifax #902 #beats https:// youtu.be/XxuVTVAmueg pic.twitter.com/TqrSnNxFi2',positive,0.024093586664933424
"b""Anyone who thinks that the Halifax Rap Legend isn't funny is objectively wrong. Same level of incorrect as saying that the sky's red.""",negative,-0.046595982142857144
b'#SmoothGroovesCKDU - http://www. ckdu.ca - #HipHop #RnB #Rap #Reggae #Soca #CKDU #Radio #DJ #Halifax \\u2026 https://www. instagram.com/p/BaSB3N3BUzo/',negative,-0.027644230769230768
b'Tonight!!! $5 B4 midnight $7 after! @djtwoo #halifax #dartmouth #rap #hiphop #novascotia pic.twitter.com/OdU4LVu7lT',negative,-0.0359375
b'#SmoothGroovesCKDU - http://www. ckdu.ca - #HipHop #RnB #Rap #Reggae #Soca #CKDU #Radio #DJ #Halifax \\u2026 https://www. instagram.com/p/BaAAQkMhycX/',negative,-0.027644230769230768
b'#hiphop #halifax #dartmouth #halloween #halloweenhiphop #hiphophalloween #supportlocalhiphop #bloodynoterecords #kenakazii #rap #Dancing',negative,-0.032670454545454544
b'Split Adams & Dirty Dane - Past Open (Official Music Video) https://www. youtube.com/watch?v=ReUqAo S7IlQ \\u2026 #hiphop #rap #musicvideo #halifax',negative,-0.05384377872242647
b'Split Adams & Dirty Dane - Moon Bars EP https:// djdirtydane.bandcamp.com/album/moon-bars #hiphop #rap #freemusic #halifax',negative,-0.07521878756009616
b'#Kenakazii #bloodynoterecords #halifax #dartmouth #hiphop #rap #902nonstoprecords #hugosbarandgrill #Nov10th #jam #novascotia pic.twitter.com/SFeV50SGYL',negative,-0.04403409090909091
"b'Todos los s\\xfaper bancos tienen consultores ex-CIA. Seg\\xfan ellos, los hackers de Korea N son todos chinos. Y son golpes millonarios. #halifax'",negative,-0.002976190476190476
b'Go check out my latest video!! New video dropping in two weeks!! #rap #hiphop #2017 #halifax #beats @HipHopCanada https:// youtu.be/XxuVTVAmueg',positive,0.006572464108467102
b'#SmoothGroovesCKDU - http://www. ckdu.ca - #HipHop #RnB #Rap #Reggae #Soca #CKDU #Radio #DJ #Halifax \\u2026 https://www. instagram.com/p/BZJ6ly1ByBl/',negative,-0.027644230769230768
b'Why no CFL team in Halifax ?',netural,0.0
b'Purple Death & CHELL - NIKE https:// soundcloud.com/daneford/purpl e-death-chell-nike \\u2026 #rap #hiphop #pop #poprap #freemusic #halifax #POPMUSIC',negative,-0.017159598214285716
"b'2017/09/09: Halifax , NS, Canada: THE TURN UP 90s Rap Party https://www. dancedeets.com/events/1873172 65143562/the-turn-up-90s-rap-party?utm_campaign=autopost&utm_medium=share&utm_source=twitter_feed \\u2026 pic.twitter.com/hUOnFIfGV2'",negative,-0.02763953575721154
"b'2017/09/09: Halifax , NS, Canada: THE TURN UP 90s Rap Party https://www. dancedeets.com/events/1873172 65143562/the-turn-up-90s-rap-party?utm_campaign=autopost&utm_medium=share&utm_source=twitter_feed \\u2026 pic.twitter.com/fntx6ZnHBH'",negative,-0.02763953575721154
b'RHYMETHiNK RADICAL RAP ROADSHOW week2.. the homies head east: THR.07 Montreal / FRI.08 Halifax / SAT.09 StopAltonGas! / SUN.10 Fredericton pic.twitter.com/UjLrxB5fba',negative,-0.018152573529411766
b'A rap for fax on sky sports#wow',negative,-0.08515625
b'@Nasty_CSA and @EmteeSA is doing wonderfully good in Rap',positive,0.0872488260269165
b'South Africa is the best in Rap #Worldwide',positive,0.021875
b'a) Lets forget about the Raps ? b) Scotiabank Centre is in Halifax',negative,-0.009486607142857142
b'#SmoothGroovesCKDU - http://www. ckdu.ca - #HipHop #RnB #Rap #Reggae #Soca #CKDU #Radio #DJ #Halifax \\u2026 https://www. instagram.com/p/BYB2vqBhP-S/',negative,-0.027644230769230768
b'Chillen in Halifax shooting commercials and rap videos all week.',negative,-4.3800898960658484e-05
b'#SmoothGroovesCKDU - http://www. ckdu.ca - #HipHop #RnB #Rap #Reggae #Soca #CKDU #Radio #DJ #Halifax \\u2026 https://www. instagram.com/p/BXv0zUnBEwh/',negative,-0.027644230769230768
"b'None Of The Clock Works @amirobe #hiphop #rap #culture #music @North End, Halifax https://www. instagram.com/p/BXtGF5Eh2QC/'",negative,-0.005784254807692308
b'#producers #hiphop #rap #halifax #toronto Working on mad beats and building a record label. #mentallyill not stopping me',negative,-0.03284795887090943
b'#SmoothGroovesCKDU - http://www. ckdu.ca - #HipHop #RnB #Rap #Reggae #Soca #CKDU #Radio #DJ #Halifax \\u2026 https://www. instagram.com/p/BXLxS3shC8F/',negative,-0.027644230769230768
"b'A Halifax , deux activistes notoires de la sc\\xe8ne rap locale, amen\\xe9s \\xe0 devenir connus au-del\\xe0 de leurs fronti\\xe8res... http:// fb.me/3EFSPkCZQ'",negative,-0.030133928571428572
b'#maje @Barsfordayz we all up in @musicnovascotia s/O to them for the #popup #urbanMusic #halifax #rap #showcase #musicNovaScotia #rapRules pic.twitter.com/0Nny3r4F9H',negative,-0.026988636363636364
"b""There's life outside super league James how about a rap for fax tomorrow #topfourpush""",negative,-0.007758246527777778
b'#Happy #Saturday #Artists !!! Drop Me some Music 2 Bump #GoodMorning #Music #HipHop #Rap #Rapper #Halifax #Toronto #Nine0Tunez #GoodGossip pic.twitter.com/lbFSzB8ls6',positive,0.05126953125
"b' @RZA can you shout out a reminder to your followers"" #obama #rap #hfx #vote #halifax #nspoli #cdnpoli #romney https:// twitter.com/PDBragg/status /265794614705926144 \\u2026""'",negative,-0.02734375
"b""RAP 's Layin It On The Line http:// halevents.ca/halifax-dartmo uth-bedford-sackville-ns-events/4034/raps-layin-it-on-the-line/?utm_source=dlvr.it&utm_medium=twitter \\u2026 #halevents #halifax pic.twitter.com/y4j7FOkCcl""",negative,-0.03262658552689986
b'R.T. MUSIC PRODUCTION Records & Beats http://www. rtmusicproduction.com 902-485-6296 #Halifax #PictouCounty #hiphop #rap',negative,-0.011881510416666666
b'http:// cdbaby.com/cd/kidmiddispo ntaneous \\u2026 #Halifax #PictouCounty #hiphop #rap #fun #RTMusicProduction pic.twitter.com/1l6R3gf4gF',negative,-0.0296875
b'http:// cdbaby.com/cd/youngbleed #Halifax #PictouCounty #hiphop #rap #fun #RTMusicProduction pic.twitter.com/VovretkNtr',negative,-0.03298611111111111
b'http:// cdbaby.com/cd/kingpinskin nypimp \\u2026 #Halifax #PictouCounty #hiphop #rap #fun #RTMusicProduction pic.twitter.com/741tiNhVoe',negative,-0.0296875
b'Check out my latest song Timed Out ! #Rap #2017 #hiphop #music #beats #902 #Halifax https:// m.youtube.com/watch?feature= youtu.be&v=3PfRRKxX2ZM \\u2026',positive,0.013276278972625732
b'Impulse performing last night #Halifax #music #toptags #genre @top .tags #song #songs #melody #hiphop #rnb #pop #love #rap pic.twitter.com/pfPLGZcd60',positive,0.006578233506944444
b'Listen on Spotify or click the link in my bio. https:// open.spotify.com/user/rtmusicpr oduction/playlist/3YEZmivZRUDiHZKsskTcTO \\u2026 #SinglesSessions #newmusic #Playlist #Rap #Hiphop #Halifax pic.twitter.com/SVpUNlK6PY',negative,-0.023893229166666665
b'https:// open.spotify.com/user/rtmusicpr oduction/playlist/3YEZmivZRUDiHZKsskTcTO \\u2026 #Playlist #Rap #Hiphop #RTMusicProduction #Halifax #PictouCounty #SinglesSessions',negative,-0.0359375
b'Halifax rap artist sent to trial on charge of second-degree murder https://www. localxpress.ca/local-news/hal ifax-rap-artist-sent-to-trial-on-charge-of-second-degree-murder-652508 \\u2026 via @xpress_local',negative,-0.04573822021484375
b'Halifax rap artist sent to trial on charge of second-degree murd\\u2026 https:// halifax.lokol.me/s/halifax-rap- artist-sent-to-trial-on-charge-of-second-degree-murder-347122 \\u2026 #lokol #halifax',negative,-0.027796818659855768
b'Halifax rap artist sent to trial on charge of second-degree murder - Local Xpress - https://www. localxpress.ca/local-news/hal ifax-rap-artist-sent-to-trial-on-charge-of-second-degree-murder-652508 \\u2026',negative,-0.042219895582932696
b'Halifax rap artist sent to trial on charge of second-degree murder https://www. localxpress.ca/local-news/hal ifax-rap-artist-sent-to-trial-on-charge-of-second-degree-murder-652508 \\u2026 via @xpress_local',negative,-0.04573822021484375
b'#Halifax rap artist sent to trial on charge of 2nd-degree murder after preliminary inquiry https:// goo.gl/JjWE5j pic.twitter.com/kONdTU61Vi',negative,-0.054239126352163464
b'@classified Pl share with ur fans 2 help this kid out. Just trying 2 live out his dream 2 #rap #Halifax let him down https://www. gofundme.com/cmeew-please-h elp-bring-my-son-home \\u2026',positive,0.006439208984375
"b""Listen to my new song Timed Out if you haven't already! More shit coming soon! https:// m.youtube.com/watch?feature= youtu.be&v=3PfRRKxX2ZM \\u2026 #rap #hiphop #halifax #beats""",negative,-0.007012307643890381
"b""What a fucking night it has been, I swear to God we will have a reality tv show soon enough... ##ridiculousasf & that's a rap Halifax""",negative,-0.020182291666666668
"b""Check my new track out if you haven't yet!!! https:// m.youtube.com/watch?v=3PfRRK xX2ZM&feature=youtu.be \\u2026 #rap #hiphop #2017 #halifax #beats #902""",positive,0.00483934237406804
b'#Beats #rap #hiphop #halifax #902 #music #EastCoast #mood #',negative,-0.020089285714285716
"b'#halifax #reflections #eastcoast #sunday #rap #hiphop $3.75 well shots, draft and\\u2026 https://www. instagram.com/p/BVMcwZSFfjZ/'",positive,0.0038985124067826686
"b""Here's a new track I just dropped!! Go check it out!!! #902 #halifax #rap #2017 https:// youtu.be/3PfRRKxX2ZM""",positive,0.011332126127349006
b'#Stream #Listen to #SmoothGroovesCKDU #June 4th #2017 here: https://www. mixcloud.com/rssmooth/mooth -groove-june-4th-2017-ckdu-881-fm-hosted-by-r-mooth/ \\u2026 #HipHop #RnB #Rap #Reggae #CKDU #DJ #Mixcloud #Halifax',negative,-0.027644230769230768
"b""Seems to be a pattern: Tory candidates absent from debates in Halifax and Calder Valley too. Are they frit? Or doing as they're told p' raps ? https:// twitter.com/morleyneil/sta tus/868932504312565760 \\u2026""",negative,-0.017578125
b'Music https:// open.spotify.com/album/7jCvBqPb w1HyNxR2DuXpDG \\u2026 #Rap #Halifax',negative,-0.0234375
b'Frantik - Bare Bones (Free Album) https:// djdirtydane.bandcamp.com/album/bare-bon es \\u2026 #hiphop #rap #freemusic #halifax',negative,-0.034311930338541664
"b""TONIGHT at GUS' $5 all night \\u2014 Welcome to the second installment of Contact: Halifax 's Premier Niche Rap Music Nig\\u2026 http:// ift.tt/2qNzL2o pic.twitter.com/Izs8wufdyH""",positive,0.023681640625
"b'Raps played their 1st exhibition in my hometown of Halifax , NS. #StadiumJourneyNBA'",positive,0.004743427038192749
"b""I am not an association guy. But if Rap can't score 120 plus per game, they are done! @nielsonTSN1260 reporting from #Alehouse Halifax pic.twitter.com/AEnfdzAWTT""",negative,-0.028008094200721152
1,48,17
