text,Sentiment,Score
"b'Listening2 Radiola (1920s hot dance & 1930s dance hall jazz ), super way 2start a Sat CKDU 88.1 FM #Halifax NS, Bell822, Eastlink851, CKDU.ca'",positive,0.01891367575701545
"b'Jazz Airline is looking for a #Accounts #Payable Coordinator in #Halifax , apply now! #jobs http:// neuvoo.ca/job.php?id=idm 9qrp3va&source=twitter&lang=en&client_id=241&l=Halifax%2C+Nova+Scotia%2C+CA&k=Accounts+Payable+Coordinator \\u2026'",positive,0.006140708923339844
"b'JAZZ AVIATION LP is hiring! #Manager , #Financial Reporting in #Halifax , apply now! #jobs http:// neuvoo.ca/job.php?id=vwy 6wv24c3&source=twitter&lang=en&client_id=241&l=Halifax%2C+Nova+Scotia%2C+CA&k=Manager%2C+Financial+Reporting \\u2026 pic.twitter.com/xtOiNe6BQ4'",positive,0.012402852376302084
"b'#jazz24 . Listening to great jazz in Halifax , Nova Scotia, Canada!'",positive,0.0400390625
b'Ready to jazz up your fall containers? Some tips from my @globalhalifax segment today. http:// globalnews.ca/video/2249411/ niki-jabbour-talks-fall-containers \\u2026 #halifax #gardenchat',positive,0.011227925618489584
"b'BREAKING: Canada\\u2019s Chorus Aviation to beef up Jazz Air Q400, CRJ fleet: Jazz Air (QK, Halifax ) will increase ... http:// bit.ly/153PlqY'",negative,-0.01108685661764706
b'#jazzclubs #jazz Halifax &#39;s Chorus plans to add 10 aircraft http:// tinyurl.com/nkdgnes',positive,0.010416666666666666
"b""Tonight's adult classes include, Tap, Jazz & Ballet! All ages welcome! Drop in or sign up :) #Halifax #Dance""",positive,0.04375751201923077
"b""Monday Night Jazz in The Shoe! Halifax 's longest running live jazz night! $8 Jazztini special! #shoeshopnights #jazz #DowntownHalifax #music""",positive,0.037938594697607186
"b'JAZZ AVIATION LP is looking for a #Manager , #Financial Reporting in #Halifax , apply now! #jobs http:// neuvoo.ca/job.php?id=0k6 9zaxeie&source=twitter&lang=en&client_id=241&l=Halifax%2C+Nova+Scotia%2C+CA&k=Manager%2C+Financial+Reporting \\u2026'",positive,0.013132431927849264
"b'JAZZ AVIATION LP is hiring! #Manager , #Financial Reporting in #Halifax , apply now! #jobs http:// neuvoo.ca/job.php?id=0k6 9zaxeie&source=twitter&lang=en&client_id=241&l=Halifax%2C+Nova+Scotia%2C+CA&k=Manager%2C+Financial+Reporting \\u2026'",positive,0.013132431927849264
"b'Jazz flight attendants ratify labour agreement -- HALIFAX , Sept. 23, 2015 http://www. newswire.ca/news-releases/ jazz-flight-attendants-ratify-labour-agreement-528847731.html \\u2026'",positive,0.013849431818181818
"b'Check out this #job : #Manager , #Financial Reporting at JAZZ AVIATION LP in #Halifax #jobs http:// neuvoo.ca/job.php?id=jmz ivpn9ni&source=twitter&lang=en&client_id=241&l=Halifax%2C+Nova+Scotia%2C+CA&k=Manager%2C+Financial+Reporting \\u2026 pic.twitter.com/NU3Vfo1stX'",positive,0.021823856234550475
"b'Live Jazz tonight w/ @JazzCurry the Carolyn Curry Group! 8-11pm, free! #livejazz #livemusic #jazz #Halifax pic.twitter.com/IBw98FKTVJ'",positive,0.018641880580357144
b'Jazz Aviation flight attendants ratify 10-year labour agreement: HALIFAX - Flight attendants at Jazz Aviation have\\u2026 http:// dlvr.it/CFGZsW',positive,0.010416666666666666
b'Jazz Aviation flight attendants ratify 10-year labour agreement: HALIFAX - Flight attendants at Jazz Aviation have\\u2026 http:// dlvr.it/CFGgmF',positive,0.010416666666666666
"b'Jazz flight attendants ratify labor agreement: HALIFAX , Canada - Jazz Aviation LP, a subsidiary of Chorus Avia... http:// bit.ly/1KBtw3W'",positive,0.00726318359375
"b'#Job #Canada #Jazz Aviation LP Maintenance Administrative Assistant Full Time in #Halifax , NS, http://www. catchajob.ca/job/jazz-aviat ion-lp-maintenance-administrative-assistant-full-time-in-halifax-ns/ \\u2026'",positive,0.03640034993489583
"b'Agent de bord \\xe0 Halifax , NS pour Jazz Aviation http:// jobx.ca/CDGsCD'",positive,0.0310546875
"b'Flight Attendant in Halifax , NS for Jazz Airline http:// jobx.ca/CD9fY3'",positive,0.00830078125
"b'Ahhh, live jazz from the bandstand at the Halifax Public Gardens. Nice way to calm down after a hectic morning. pic.twitter.com/ujFFqcbWIP'",positive,0.018883338341346152
b'AYE #DALFEST 2015 HALIFAX JAZZ PARTAY 2 pic.twitter.com/pvAIKBm1Ta',positive,0.010416666666666666
"b'JAZZ AVIATION LP is hiring a #Manager , #Financial Reporting, apply now! #Halifax #jobs http:// neuvoo.ca/job.php?id=jmz ivpn9ni&source=twitter&lang=en&client_id=241&l=Halifax%2C+Nova+Scotia%2C+CA&k=Manager%2C+Financial+Reporting \\u2026'",positive,0.011750070672286185
"b'Flight Attendant in Halifax , NS for Jazz Airline http:// jobx.ca/CBrmnx'",positive,0.00830078125
"b'Agent de bord \\xe0 Halifax , NS pour Jazz Aviation http:// jobx.ca/CBrlRg'",positive,0.0310546875
b'New #job opening at Jazz Airline in #Halifax - #Accounts #Payable Coordinator #jobs http:// neuvoo.ca/job.php?id=kzs 7uehp8w&source=twitter&lang=en&client_id=241&l=Halifax%2C+Nova+Scotia%2C+CA&k=Accounts+Payable+Coordinator \\u2026',positive,0.0057893640854779415
"b""Retour \\xe0 Halifax cause indication porte ouverte d'un avion (DASH8/C-GKON) de Jazz Air ( #QK7000 ) \\u02d7 http:// bit.ly/1ilx4Qm @crashaerien""",negative,-0.0016276041666666667
"b""Retour \\xe0 Halifax cause indication porte ouverte d'un avion (DASH8/C-GKON) de Jazz Air ( #QK7000 ) - http:// bit.ly/1ilx4Qm @crashaerien""",negative,-0.0016276041666666667
b'Gypsophilia - Gyre - Live at the Halifax Jazz Festival https:// youtu.be/-NiRPuDB0HY?li st=PL-SmP6YwfzQxZvvL1LVR1A8A2K62t1qFf \\u2026 via @YouTube',positive,0.006569602272727273
"b'System Operations Control (SOC) Coordinator: Jazz Aviation LP ( Halifax ): Basic Purpose of\\u2026 http://www. eluta.ca/search?ptitle= System+Operations+Control+%28SOC%29+Coordinator&position=032e88848d21f4758eb83db8c8d7f890&imo=1 \\u2026 #novascotia #jobs""'",positive,0.004988820929276316
"b'System Operations Control (SOC) Coordinator: Jazz Aviation LP ( Halifax ): Basic Purpose of\\u2026 http://www. eluta.ca/search?ptitle= System+Operations+Control+%28SOC%29+Coordinator&position=032e88848d21f4758eb83db8c8d7f890&imo=1 \\u2026 #novascotia #jobs""'",positive,0.004988820929276316
"b'System Operations Control (SOC) Coordinator in Halifax , NS for Jazz Airline http:// jobx.ca/C9ksqr'",positive,0.005814985795454545
"b'Coordonnateur - SOC \\xe0 Halifax , NS pour Jazz Aviation http:// jobx.ca/C9kglg'",positive,0.0060546875
"b'System Operations Control (SOC) Coordinator - Jazz Aviation LP - Halifax , NS http:// goo.gl/fb/qCKpQ6 Job Halifax CA'",negative,-0.004126993815104166
"b'Manager, Financial Reporting: Jazz Aviation LP: Basic Purpose of position: Provide financial\\u2026 http://www. eluta.ca/search?ptitle= Manager%2C+Financial+Reporting&position=d7bd8f7989ec9b2778e05c7577174f56&imo=1 \\u2026 #halifax #jobs #ns""'",positive,0.018750762939453124
"b'Manager, Financial Reporting: Jazz Aviation LP ( Halifax ): Basic Purpose of position: Provide\\u2026 http://www. eluta.ca/search?ptitle= Manager%2C+Financial+Reporting&position=d7bd8f7989ec9b2778e05c7577174f56&imo=1 \\u2026 #novascotia #jobs""'",positive,0.01315869783100329
"b'Manager, Financial Reporting: Jazz Aviation LP ( Halifax ): Basic Purpose of position: Provide\\u2026 http://www. eluta.ca/search?ptitle= Manager%2C+Financial+Reporting&position=d7bd8f7989ec9b2778e05c7577174f56&imo=1 \\u2026 #novascotia #jobs""'",positive,0.01315869783100329
"b'Manager, Financial Reporting: Jazz Aviation LP ( Halifax ): Basic Purpose of position: Provide\\u2026 http://www. eluta.ca/search?ptitle= Manager%2C+Financial+Reporting&position=d7bd8f7989ec9b2778e05c7577174f56&imo=1 \\u2026 #novascotia #jobs""'",positive,0.01315869783100329
"b'Manager, Financial Reporting in Halifax , NS for Jazz Airline http:// jobx.ca/C98N8t'",positive,0.020833333333333332
"b'Chef de service - Communication de l\\u2019information financi\\xe8re \\xe0 Halifax , NS pour Jazz Aviation http:// jobx.ca/C98Tvv'",positive,0.007672991071428571
"b'Manager, Financial Reporting - Jazz Aviation LP - Halifax , NS http:// goo.gl/fb/zPLOn7 Job Halifax CA'",positive,0.004740788386418269
b'Finally doing a shared cockpit on @vatsim with @Airforceproud95 ! Flying as Air Canada Jazz flight 8894 from Boston to Halifax !',positive,0.0107421875
b'The Sounds of Motown at the Halifax Jazz Festival pic.twitter.com/6rGTQ3I1iC',positive,0.010416666666666666
"b""Monday Night Jazz in The Shoe! Halifax 's longest running weekly live jazz event! No cover 9:30pm. Always so wonderful. #shoeshopnights #jazz""",positive,0.032079219697607186
"b'Aircraft Maintenance Engineer - Structures - Heavy Maintenance: Jazz Aviation LP: Candidates\\u2026 http://www. eluta.ca/search?ptitle= Aircraft+Maintenance+Engineer+-+Structures+-+Heavy+Maintenance&position=6a379f4494fb38b007452e245902431a&imo=1 \\u2026 #halifax #jobs #ns""'",positive,0.03033114659289519
b'Aircraft Maintenance Engineer - Structures - Heavy Maintenance: Jazz Aviation LP ( Halifax ):\\u2026 http://www. eluta.ca/search?ptitle= Aircraft+Maintenance+Engineer+-+Structures+-+Heavy+Maintenance&position=6a379f4494fb38b007452e245902431a&imo=1 \\u2026 #novascotia #jobs',positive,0.03211533168659491
b'Aircraft Maintenance Engineer - Structures - Heavy Maintenance: Jazz Aviation LP ( Halifax ):\\u2026 http://www. eluta.ca/search?ptitle= Aircraft+Maintenance+Engineer+-+Structures+-+Heavy+Maintenance&position=6a379f4494fb38b007452e245902431a&imo=1 \\u2026 #novascotia #jobs',positive,0.03211533168659491
"b'Dirty Dane - Hey, Lemme Hit That Broccolini [FREE ALBUM] https:// djdirtydane.bandcamp.com/album/hey-lemm e-hit-that-broccolini \\u2026 #hiphop #house #jazz #lounge #halifax'",negative,-0.023065567016601562
"b'Jazz Aviation is hiring! #Accounts #Payable Coordinator in #Halifax , apply now! #jobs http:// neuvoo.ca/job.php?id=n29 sd05js6&source=twitter&lang=en&client_id=241&l=Halifax%2C+Nova+Scotia%2C+CA&k=Accounts+Payable+Coordinator \\u2026'",positive,0.006143358018663194
"b'#Job #Canada #Jazz Aviation LP Assistant Crew Scheduler Full Time in #Halifax , NS, http://www. catchajob.ca/job/jazz-aviat ion-lp-assistant-crew-scheduler-full-time-in-halifax-ns/ \\u2026'",positive,0.011400349934895833
"b'Tonight we continue the @DowntownHalifax deals with Broadway, Open Barre and Jazz ! http://www. hfxdance.ca/programs/adult/ Come do a $10 class! #Halifax'",positive,0.005295973557692308
b'The Donald MacLennan Group kicks off in 5 mins! 8-11pm. FREE for you! Will be a blast! #jazz #halifax #gypsyjazz pic.twitter.com/NykZjoOcsd',negative,-0.0033365885416666665
"b'Flight Attendant in Halifax , NS for Jazz Airline http:// jobx.ca/C65jx9'",positive,0.00830078125
"b'Agent de bord \\xe0 Halifax , NS pour Jazz Aviation http:// jobx.ca/C65YP7'",positive,0.0310546875
"b'Human Resource Information Systems Analyst: Jazz Aviation LP ( Halifax ): Basic purpose of\\u2026 http://www. eluta.ca/search?ptitle= Human+Resource+Information+Systems+Analyst&position=36571eea220c39265ab9cdfac5be711c&imo=1 \\u2026 #novascotia #jobs""'",positive,0.00653076171875
"b'Human Resource Information Systems Analyst: Jazz Aviation LP ( Halifax ): Basic purpose of\\u2026 http:// dlvr.it/C57tDZ #younger #workplaces""'",negative,-0.004166666666666667
"b'Human Resource Information Systems Analyst: Jazz Aviation LP ( Halifax ): Basic purpose of\\u2026 http://www. eluta.ca/search?ptitle= Human+Resource+Information+Systems+Analyst&position=36571eea220c39265ab9cdfac5be711c&imo=1 \\u2026 #diversity #jobs""'",positive,0.003241288034539474
"b'Jazz Aviation LP ( Halifax NS): Basic purpose of Position: To maintain information held in our HRIS\\u2026 http://www. eluta.ca/search?ptitle= Human+Resource+Information+Systems+Analyst&position=36571eea220c39265ab9cdfac5be711c&imo=1&utm_source=dlvr.it&utm_medium=twitter \\u2026 #hr #jobs""'",positive,0.003508188338442282
"b'Human Resource Information Systems Analyst: Jazz Aviation LP ( Halifax ): Basic purpose of\\u2026 http://www. eluta.ca/search?ptitle= Human+Resource+Information+Systems+Analyst&position=36571eea220c39265ab9cdfac5be711c&imo=1 \\u2026 #novascotia #jobs""'",positive,0.00653076171875
"b'Human Resource Information Systems Analyst: Jazz Aviation LP: Basic purpose of Position: To\\u2026 http://www. eluta.ca/search?ptitle= Human+Resource+Information+Systems+Analyst&position=36571eea220c39265ab9cdfac5be711c&imo=1 \\u2026 #halifax #jobs #ns""'",positive,0.006201934814453125
"b'Human Resource Information Systems Analyst: Jazz Aviation LP ( Halifax ): Basic purpose of\\u2026 http://www. eluta.ca/search?ptitle= Human+Resource+Information+Systems+Analyst&position=36571eea220c39265ab9cdfac5be711c&imo=1 \\u2026 #novascotia #jobs""'",positive,0.00653076171875
"b""It's Monday Night Jazz at The Shoe! Halifax 's longest running live jazz night. 9:30pm start. No cover. #shoeshopnights #downtownhalifax""",positive,0.021315983225836783
"b""A Lil Halifax in the House...The Mellotones rockin us out! Kv Jazz & Blues Festival pic.twitter.com/3vxQYTc8AK \\u2013 bei Vito's Family Dining Rothesay""",positive,0.0020833333333333333
b'@Halifax _RLFC Thats the best avant garde jazz set you will ever get at the shay',positive,0.06534392293939494
b'Aircraft Maintenance Engineer - Structures - Heavy Maintenance - Jazz \\u2026 http:// goo.gl/fb/GBPPWp Job Halifax CA',positive,0.035083867919941746
"b'Analyste - Syst\\xe8mes d\\u2019information - Ressources humaines \\xe0 Halifax , NS pour Jazz Aviation http:// jobx.ca/C3hpbV'",positive,0.007061298076923077
"b'Analyste - Syst\\xe8mes d\\u2019information - Ressources humaines \\xe0 Halifax , NS pour Jazz Aviation http:// jobx.ca/C3hqGb'",positive,0.007061298076923077
"b'Human Resource Information Systems Analyst in Halifax , NS for Jazz Airline http:// jobx.ca/C3hdNl'",positive,0.008522727272727272
"b'Human Resource Information Systems Analyst in Halifax , NS for Jazz Airline http:// jobx.ca/C3hb8s'",positive,0.008522727272727272
b'Fire Dept. in attendance of a Jazz CRJ200 @Halifax . Not sure of the incident. Live cam: http:// airportwebcams.net/halifax-intern ational-airport-webcam/ \\u2026 pic.twitter.com/yu9m5otFxk',positive,0.010732003348214284
"b'Accounts Payable Coordinator in Halifax , NS for Jazz Airline http:// jobx.ca/C2g7tD'",positive,0.008314344618055556
"b'Coordonnateur - Comptes cr\\xe9diteurs \\xe0 Halifax , NS pour Jazz Aviation http:// jobx.ca/C2g4cW'",positive,0.005504261363636364
"b'Coordonnateur - Comptes cr\\xe9diteurs \\xe0 Halifax , NS pour Jazz Aviation http:// jobx.ca/C2fsv6'",positive,0.005504261363636364
"b'Accounts Payable Coordinator in Halifax , NS for Jazz Airline http:// jobx.ca/C2fjSD'",positive,0.008314344618055556
"b'Accounts Payable Coordinator - Jazz Aviation LP - Halifax , NS http:// goo.gl/fb/Vv4yGN Job Halifax CA'",negative,-0.003926203801081731
"b'Stores Person: Jazz Aviation LP ( Halifax ): Purpose of Position: Reporting to the Supervisor,\\u2026 http:// bit.ly/1hyK58A #diversity #jobs""'",negative,-0.005715506417410714
"b'Stores Person: Jazz Aviation LP ( Halifax ): Purpose of Position: Reporting to the Supervisor,\\u2026 http:// bit.ly/1hyK58A #novascotia #jobs""'",negative,-0.001251220703125
"b'Stores Person: Jazz Aviation LP ( Halifax ): Purpose of Position: Reporting to the Supervisor,\\u2026 http:// bit.ly/1hyK58A #novascotia #jobs""'",negative,-0.001251220703125
"b'Stores Person: Jazz Aviation LP: Purpose of Position: Reporting to the Supervisor, Stores\\u2026 http:// bit.ly/1hyK58A #halifax #jobs #ns""'",negative,-0.0011678059895833333
"b'Stores Person: Jazz Aviation LP ( Halifax ): Purpose of Position: Reporting to the Supervisor,\\u2026 http:// bit.ly/1hyK58A #novascotia #jobs""'",negative,-0.001251220703125
"b'Stores Person - Jazz Aviation LP - Halifax , NS http:// goo.gl/fb/t7B8NM Job Halifax CA'",negative,-0.005280812581380208
"b""Interested in hearing some of you're favourite songs arranged as jazz and blues tunes? then get down to Cuba Bar & Grill Halifax , Sat 19.30""",positive,0.043106282997801566
b'Monday Night Jazz at The Shoe tonight at 9:30pm! #shoeshopnights #downtown #Halifax #argylestreet #sweetsummernights',positive,0.005078125
"b'#Job #Canada #Jazz Aviation LP Facilities Maintenance Full Time in #Halifax , NS, http://www. catchajob.ca/job/jazz-aviat ion-lp-facilities-maintenance-full-time-in-halifax-ns/ \\u2026'",positive,0.030071803501674106
"b'Jazz Aviation reaches tentative contract deal with flight attendants: HALIFAX - Jazz Aviation, which provides\\u2026 http:// dlvr.it/BzZp0Q'",positive,0.004778180803571429
"b'The always enchanting Sasha Muise Trio live tonight! 8-11pm, no cover! #livejazz #jazz #livemusic #halifax #obladee pic.twitter.com/g1cmeH8Q5s'",positive,0.029384068080357144
"b'Flight Attendant in Halifax , NS for Jazz Airline http:// jobx.ca/ByWwz5'",positive,0.00830078125
"b'Load Planner in Halifax , NS for Jazz Airline http:// jobx.ca/ByWvCF'",positive,0.0042724609375
"b'Planificateur du chargement \\xe0 Halifax , NS pour Jazz Aviation http:// jobx.ca/ByWzVd'",positive,0.0060546875
"b'#Job #Canada #Jazz Aviation LP Inflight Services Manager East ( Halifax &amp; Montreal) Full Time in #Halifax , NS, http://www. catchajob.ca/job/jazz-aviat ion-lp-inflight-services-manager-east-halifax-montreal-full-time-in-halifax-ns/ \\u2026'",positive,0.01064501310649671
"b'Inflight Services Manager East ( Halifax Montreal): Jazz Aviation LP ( Halifax ): Basic purpose of\\u2026 http://www. eluta.ca/search?ptitle= Inflight+Services+Manager+East+%28Halifax+Montreal%29&position=b2ef66d362b338fe2f36303b2364b3b2&imo=1 \\u2026 #diversity #jobs""'",positive,0.0015167236328125
"b'Inflight Services Manager East ( Halifax Montreal): Jazz Aviation LP ( Halifax ): Basic purpose of\\u2026 http://www. eluta.ca/search?ptitle= Inflight+Services+Manager+East+%28Halifax+Montreal%29&position=b2ef66d362b338fe2f36303b2364b3b2&imo=1 \\u2026 #novascotia #jobs""'",positive,0.0046417236328125
"b'Inflight Services Manager East ( Halifax Montreal): Jazz Aviation LP: Basic purpose of position:\\u2026 http://www. eluta.ca/search?ptitle= Inflight+Services+Manager+East+%28Halifax+Montreal%29&position=b2ef66d362b338fe2f36303b2364b3b2&imo=1 \\u2026 #halifax #jobs #ns""'",positive,0.004418509347098214
"b'Inflight Services Manager East ( Halifax Montreal): Jazz Aviation LP ( Halifax ): Basic purpose\\u2026 http:// dlvr.it/BxW5M5 #younger #workplaces""'",negative,-0.005859375
"b'Inflight Services Manager East ( Halifax Montreal): Jazz Aviation LP ( Halifax ): Basic purpose of\\u2026 http://www. eluta.ca/search?ptitle= Inflight+Services+Manager+East+%28Halifax+Montreal%29&position=b2ef66d362b338fe2f36303b2364b3b2&imo=1 \\u2026 #novascotia #jobs""'",positive,0.0046417236328125
"b'Inflight Services Manager East ( Halifax Montreal): Jazz Aviation LP ( Halifax ): Basic purpose of\\u2026 http://www. eluta.ca/search?ptitle= Inflight+Services+Manager+East+%28Halifax+Montreal%29&position=b2ef66d362b338fe2f36303b2364b3b2&imo=1 \\u2026 #novascotia #jobs""'",positive,0.0046417236328125
"b'Jazz Aviation LP ( Halifax NS): customer complaints, uniform standards, service standards and\\u2026 http://www. eluta.ca/search?ptitle= Inflight+Services+Manager+East+%28Halifax+Montreal%29&position=b2ef66d362b338fe2f36303b2364b3b2&imo=1&utm_source=dlvr.it&utm_medium=twitter \\u2026 #customersvc #jobs""'",negative,-0.00506591796875
"b'Chef - Service en vol - Est (Montr\\xe9al et Halifax ) \\xe0 Halifax , NS pour Jazz Aviation http:// jobx.ca/Bx140F'",positive,0.004324776785714286
"b'Agent de bord \\xe0 Halifax , NS pour Jazz Aviation http:// jobx.ca/BwTBlq'",positive,0.0310546875
"b'Chef - Service en vol - Est (Montr\\xe9al et Halifax ) \\xe0 Montreal, QC pour Jazz Aviation http:// jobx.ca/BwT8WS'",positive,0.004657451923076923
"b'Flight Attendant in Halifax , NS for Jazz Airline http:// jobx.ca/BwT7C0'",positive,0.00830078125
"b'Inflight Services Manager East ( Halifax & Montreal) in Halifax , NS for Jazz Airline http:// jobx.ca/BwTCVy'",positive,0.005208333333333333
b'This jazz music is MUCH better for working. #Halifax #DowntownHalifax #MingleOnArgyle',positive,0.14794929092749953
"b'Maintenance Administrative Assistant in Halifax , NS for Jazz Airline http:// jobx.ca/BvJkdd'",positive,0.04861111111111111
"b'Adjoint administratif - Maintenance \\xe0 Halifax , NS pour Jazz Aviation http:// jobx.ca/BvJn14'",positive,0.0310546875
"b'Maintenance Administrative Assistant: Jazz Aviation LP ( Halifax ): Basic Purpose of Position:\\u2026 http://www. eluta.ca/search?ptitle= Maintenance+Administrative+Assistant&position=d2b107a8571e09c71fa2157c44e50c72&imo=1 \\u2026 #novascotia #jobs""'",positive,0.0398771497938368
"b'Maintenance Administrative Assistant: Jazz Aviation LP ( Halifax ): Basic Purpose of Position:\\u2026 http://www. eluta.ca/search?ptitle= Maintenance+Administrative+Assistant&position=d2b107a8571e09c71fa2157c44e50c72&imo=1 \\u2026 #novascotia #jobs""'",positive,0.0398771497938368
