text,Sentiment,Score
b'Reef balls boost marine life in #Halifax harbour. http:// bit.ly/1bAsDrr',negative,-0.00787353515625
"b""Halifax harbour 'reef balls' to create homes for sea life http:// ow.ly/ql19P""",positive,0.0011393229166666667
b'Irving is dropping 100 large pieces of concrete designed to improve #marine habitat into #Halifax Harbour this week http:// goo.gl/nl1LCm .',positive,0.019541053899696896
"b'One last chance to say reef balls"" out loud. Halifax harbour \'reef balls\' to create homes for sea life http:// cbc.sh/mjgkn0a""'",positive,0.0013776506696428572
b'Gorgeous sunrise over #Halifax Harbour this morning! @portofhalifax @My_Waterfront @hfxnovascotia @WestinNS pic.twitter.com/c9ApCCkWRU',positive,0.0375
b'My car gets a nice view of the Halifax harbour today pic.twitter.com/UoPOnRNWc3',positive,0.10595357337115274
"b""It's easy to forget how beautiful #Halifax Harbour is, but not on a stellar morning such as this #redskyinmorning""",positive,0.057094573974609375
b'Halifax Harbour psychedelic this right now via @nswebcams http:// shar.es/IhJi2 via @sharethis',negative,-0.017159598214285716
b'Sunrise over Halifax harbour pic.twitter.com/AM0Re1ReC5',netural,0.0
b'Created this 24 time lapse early summer 2013 of the Halifax Harbour http:// youtu.be/PDuuRCpEAmA @GoPro @halifaxtweeters @TwitCoast @News957',negative,-0.0030048076923076925
b'Watch VIDEO: Reef balls dropped into #Halifax Harbour designed to improve marine habitat http:// thech.ca/1dKKUXS',positive,0.032377970906404346
b'VIDEO: Reef Balls Hit Halifax Harbour http:// globalnews.ca/video/933372/r eef-balls-hit-halifax-harbour \\u2026',positive,0.008246527777777778
b'Artificial reef to help marine growth in Halifax Harbour : A new fish habitat is being created in Halifax Harbo... http:// bit.ly/1aFGrm5',negative,-0.010160319010416667
"b""Halifax harbour 'reef balls' to create homes for sea life http:// cbc.sh/mjgkn0a""",positive,0.0011393229166666667
"b'RT @larochecbc : @CleanNovaScotia deploying reef balls"" to create habitat in Halifax Harbour . #cbcns pic.twitter.com/TU676tzyhr""'",positive,0.004557291666666667
"b""Halifax harbour 'reef balls' to create homes for sea life - The environmental group Clean Nova Scotia has started ... http:// ow.ly/2B9PXh""",negative,-0.00140380859375
"b""#canada #news Halifax harbour 'reef balls' to create homes for sea life http:// ow.ly/2B9UWC""",positive,0.0027077414772727275
