username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
amandagaul;2014-10-30 20:41;1;0;"wishin I was in TO for the @sheezer show tn. I wish those gals would come back to halifax #imalotlikeyousopleasehelloimhereimwaiting";;@sheezer;#imalotlikeyousopleasehelloimhereimwaiting;"527968497587220480";https://twitter.com/amandagaul/status/527968497587220480
spaceed;2014-10-30 20:30;0;0;"NASA shows Halifax County students career possibilities http://www. wdbj7.com/news/local/nas a-shows-halifax-county-students-career-possibilities/29419292 …";;;;"527965910770778112";https://twitter.com/spaceed/status/527965910770778112
Space_College;2014-10-30 20:30;0;0;"NASA shows Halifax County students career possibilities http://www. wdbj7.com/news/local/nas a-shows-halifax-county-students-career-possibilities/29419292 …";;;;"527965910049386496";https://twitter.com/Space_College/status/527965910049386496
SeaAndBeScene;2014-10-30 20:29;10;11;". @halcon_scificon goes 1 week from tomorrow!!! Show of tweets.... who's going? http:// hal-con.com / #Halifax pic.twitter.com/KrwyCboE9u";;@halcon_scificon;#Halifax;"527965491449839616";https://twitter.com/SeaAndBeScene/status/527965491449839616
BambiLeBam;2014-10-30 19:20;2;3;"2014 shows : 20th November - Liverpool 24th November - London 6th December - Liverpool 11th December - Halifax 13th December - Bristol";;;;"527948194354036737";https://twitter.com/BambiLeBam/status/527948194354036737
Brad_Sayre;2014-10-30 18:55;0;0;"Brad Sayre has a show on 11/01/2014 at 02:00 PM @Halifax Art Festival in Daytona Beach, FL http://www. reverbnation.com/q/58zzu0 #concert";;@Halifax;#concert;"527941887278067712";https://twitter.com/Brad_Sayre/status/527941887278067712
BedfordBrass;2014-10-30 17:48;2;4;"Advance tickets for our Christmas show December 6th are now available! https:// bbqchestnuts2014.eventbrite.ca #bedford #halifax #concert";;;#bedford #halifax #concert;"527925086100414464";https://twitter.com/BedfordBrass/status/527925086100414464
TheEastPointers;2014-10-30 16:40;0;1;"Peace out Cape Breton! Resolutes Club in Halifax tonight, show starts at 8PM :) #fiddlebanjoguitar #halifax pic.twitter.com/6qvRRLn5EB";;;#fiddlebanjoguitar #halifax;"527907828640776192";https://twitter.com/TheEastPointers/status/527907828640776192
RogerDavies01;2014-10-30 16:35;1;1;"Tickets on sale now for my New Album Launch Show @squarechapel in Halifax next March. Call: 01422 349422. The perfect Christmas Gift!";;@squarechapel;;"527906700612083713";https://twitter.com/RogerDavies01/status/527906700612083713
Brad_Sayre;2014-10-30 16:21;1;0;"Brad Sayre has a show on 11/01/2014 at 01:00 PM @Halifax Art Festival... in Daytona Beach, FL http://www. reverbnation.com/q/58zdyq #concert";;@Halifax;#concert;"527903241208471552";https://twitter.com/Brad_Sayre/status/527903241208471552
grassstreet;2014-10-30 16:09;0;0;"GrassStreet has a show on 11/01/2014 at 12:00 PM @Roanoke River Run in Halifax , NC... http:// fb.me/1kCfHfIOo";;@Roanoke;;"527900050773786624";https://twitter.com/grassstreet/status/527900050773786624
grassstreet;2014-10-30 16:09;0;0;"GrassStreet has a show on 11/01/2014 at 12:00 PM @Roanoke River Run in Halifax , NC http://www. reverbnation.com/q/58zc09 #concert";;@Roanoke;#concert;"527900047258554369";https://twitter.com/grassstreet/status/527900047258554369
richardlann;2014-10-30 15:50;2;2;"Photos from the @paperlions / @rahrahband show at @CarletonHalifax last night: http://www. richardlann.ca/concert2014.ht ml … #Halifax pic.twitter.com/pCc9nnyZEu";;@paperlions @rahrahband @CarletonHalifax;#Halifax;"527895232348979200";https://twitter.com/richardlann/status/527895232348979200
CH_DanArsenault;2014-10-30 15:22;3;0;"Halifax police plan to release a video that shows missing man James Cuthbert inside a Dartmouth Crossing Canadian Tire store. 1/2";;;;"527888190053842944";https://twitter.com/CH_DanArsenault/status/527888190053842944
VictoriaMarinaW;2014-10-30 15:21;0;0;"#LightsAtPopCrush @PopCrush have you read any particular fan letters from the halifax show ? xo";;@PopCrush;#LightsAtPopCrush;"527888150241480704";https://twitter.com/VictoriaMarinaW/status/527888150241480704
HalifaxYukYuks;2014-10-30 15:10;0;0;"Join us tonight at 8PM to kick off your Halloween weekend! Show at 8PM! #yukyuks #halifax";;;#yukyuks #halifax;"527885279596916736";https://twitter.com/HalifaxYukYuks/status/527885279596916736
ViciousBand;2014-10-30 15:00;0;0;"♫ This Weekend: Halifax , Canada - Oct 31 at HALLOWEEN HOUSE SHOW http://www. bandsintown.com/event/8878004? artist=Vicious&came_from=117 …";;;;"527882700456476673";https://twitter.com/ViciousBand/status/527882700456476673
RogerDavies01;2014-10-30 14:56;1;2;"The perfect Xmas gift: Tickets for my New Album Launch Show at Square Chapel, Halifax are available now from the Box Office: 01422 349422.";;;;"527881816376901633";https://twitter.com/RogerDavies01/status/527881816376901633
WestwoodDan;2014-10-30 14:13;0;0;"@clbleakley got cebeebies /Justin live show Nov 8th/9th Halifax if ya wanna come along with frank and the girls ? Let me know/sort tix-Dan X";;@clbleakley;;"527871002886565888";https://twitter.com/WestwoodDan/status/527871002886565888
WaiteSpd005;2014-10-30 13:10;0;0;"@tommy_thayer have seen you in Mansfield and Halifax and enjoyed the show to the fullest, Rock On";;@tommy_thayer;;"527855098295508993";https://twitter.com/WaiteSpd005/status/527855098295508993
Spenny;2014-10-30 12:28;6;19;"Heading to the East Coast of Canada tomorrow. Shows in Sydney, St. Johns, Fredericton and Halifax . Lobster and besmirchment. Bring it on!";;;;"527844551638409217";https://twitter.com/Spenny/status/527844551638409217
BalletJorgenCA;2014-10-30 11:29;0;0;"After a successful show in Halifax last night, Ballet 101 is now about to start at Alderney Gate Public Library... http:// fb.me/70AWRJba6";;;;"527829590115614720";https://twitter.com/BalletJorgenCA/status/527829590115614720
leahlooedlover;2014-10-30 11:17;0;0;"@ItsLindee I told him that I'm from Halifax he said that's cool I wanted to get him back home & show him around halifax see if he remembers";;@ItsLindee;;"527826740891373568";https://twitter.com/leahlooedlover/status/527826740891373568
Nick_Metcalfe;2014-10-30 09:58;0;0;"The BBC select Warrington v Exeter for their live FA Cup first round match. BT will show Halifax v Bradford and Havant v Preston. #FACup";;;#FACup;"527806817536335872";https://twitter.com/Nick_Metcalfe/status/527806817536335872
ThingumaTheatre;2014-10-30 06:06;3;0;"On way to #BankfieldMuseum #Halifax to perform a FREE local show ! http:// museums.calderdale.gov.uk/whatson/events /thingumajig-theatre-present-november-day … @CalderdaleM @CalderdaleHour @yorkshire_hour";;@CalderdaleM @CalderdaleHour @yorkshire_hour;#BankfieldMuseum #Halifax;"527748414722031617";https://twitter.com/ThingumaTheatre/status/527748414722031617
TheBandSatori;2014-10-30 02:22;0;0;"Satori-Music has a show on 2014-10-31 at 21:00 @The Auction House in Halifax , NS http://www. reverbnation.com/q/58wshk #concert";;@The;#concert;"527691880352329728";https://twitter.com/TheBandSatori/status/527691880352329728
RobertHawley;2014-10-29 23:47;0;0;"Met Billy Jack Haynes at a WWF show at the Halifax Forum in 1987.. he was really cool.. autographed my program";;;;"527652972130754561";https://twitter.com/RobertHawley/status/527652972130754561
NewsofSTEM;2014-10-29 22:06;0;0;"NASA shows Halifax County students career possibilities http:// ow.ly/2PSXVS";;;;"527627582909743104";https://twitter.com/NewsofSTEM/status/527627582909743104
almasy_ink;2014-10-29 21:22;1;1;"Hey #Halifax ! My album release show is tomorrow at @thenookhfx @9pm. @TomCurryMusic is playing some tunes and I've got a band!";;@thenookhfx @9pm @TomCurryMusic;#Halifax;"527616507027537920";https://twitter.com/almasy_ink/status/527616507027537920
VirginiaNewser;2014-10-29 20:56;0;0;"NASA shows Halifax County students career possibilities http:// bit.ly/1E3CC7W";;;;"527609858191679488";https://twitter.com/VirginiaNewser/status/527609858191679488
IAMEMMAHALL;2014-10-29 19:56;0;0;"@Caimh Great show @wardrobeleeds but you never finished your story about Wolverhampton. Halifax lady insulted it. I'm from Wednesbury.";;@Caimh @wardrobeleeds;;"527594933470105602";https://twitter.com/IAMEMMAHALL/status/527594933470105602
SpinCount;2014-10-29 19:49;4;2;"Nov 1 @thetownheroes Mike Ryan & @ambremclean @thecompanyhouse #Halifax Show info: http:// on.fb.me/1x1R1gc @GroundswellMus @northwoodrecs";;@thetownheroes @ambremclean @thecompanyhouse @GroundswellMus @northwoodrecs;#Halifax;"527593216275918848";https://twitter.com/SpinCount/status/527593216275918848
RobertHawley;2014-10-29 19:35;1;2;"Pic of Demolition at the Halifax Forum during a WWF show in 1987 @halifaxforum @HalifaxVintage pic.twitter.com/L0dHsJM16S";;@halifaxforum @HalifaxVintage;;"527589504295903232";https://twitter.com/RobertHawley/status/527589504295903232
followers_show;2014-10-29 19:22;0;0;"#CBCNews Halifax man arrested after fleeing from police in canoe: Halifax police have arrested a breaking and ... http:// goo.gl/BX1jIY";;;#CBCNews;"527586226132365313";https://twitter.com/followers_show/status/527586226132365313
RobertHawley;2014-10-29 19:20;0;0;"I remember seeing Demolition w/ Mr Fuji a few times on WWF shows at the Halifax Forum back in the 80s @halifaxforum";;@halifaxforum;;"527585918665097216";https://twitter.com/RobertHawley/status/527585918665097216
USSMUSIC;2014-10-29 19:07;0;3;"Halifax . First show of the tour. " @Vladmarc : @mothermother @USSMUSIC Nov 10 Halifax ! http:// youtu.be/sBAoLoxJ32Q @USS "";;@Vladmarc @mothermother @USSMUSIC @USS;;"527582401623777281";https://twitter.com/USSMUSIC/status/527582401623777281
GDB_official;2014-10-29 18:50;0;1;"GDB recently held an Orientation & Mobility (O&M) Road Show this past week in Halifax , Canada! Here is… http:// instagram.com/p/uwIn6hukWG/";;;;"527578135458775040";https://twitter.com/GDB_official/status/527578135458775040
paperlions;2014-10-29 17:38;0;1;"We are in #Halifax tonight @CarletonHalifax with fun buds @rahrahband ! Show starts at 9! See you there!";;@CarletonHalifax @rahrahband;#Halifax;"527560089058947074";https://twitter.com/paperlions/status/527560089058947074
rahrahband;2014-10-29 17:24;2;5;"Loaded in, and all checked and ready for our Halifax show at The Carleton tonight. Let's lose the chairs and have a rock show :)";;;;"527556539364954112";https://twitter.com/rahrahband/status/527556539364954112
Baxie62;2014-10-29 17:13;0;0;"@BrettKissel @BradPaisley Can not wait till Halifax , it is going to be an awesome show , sign started, we will be ready.";;@BrettKissel @BradPaisley;;"527553907401453568";https://twitter.com/Baxie62/status/527553907401453568
FionaGrimhilde;2014-10-29 16:10;2;4;"THE SOONER THIS SHOW IS BACK IN MY LIFE THE BETTER - Last Tango in Halifax - Series 3 - Clip: http:// youtu.be/wie_sy13MTQ";;;;"527538095197933568";https://twitter.com/FionaGrimhilde/status/527538095197933568
mediamojoguy;2014-10-29 15:57;0;0;"Working on video layout for http:// DaytonaInternetTV.com - Halifax Art Show on 1 & 2 November. Christmas Boat Parade on 6 December.";;;;"527534761548738560";https://twitter.com/mediamojoguy/status/527534761548738560
Visual_Iz;2014-10-29 15:41;0;0;"Designer Craft Show on November 21-23 at the Cunard Centre, Halifax ! Start you're Christmas shopping early! http:// fb.me/3XhJjis7C";;;;"527530677051219968";https://twitter.com/Visual_Iz/status/527530677051219968
edmhalifax;2014-10-29 14:07;1;1;"#Halifax ! @risehali is giving you a chance to WIN a FREE pass to the Freak Show , tomorrow at the @Marqueeballroom ! https:// twitter.com/risehali/statu s/527243411246841857 …";;@risehali @Marqueeballroom;#Halifax;"527507023572004864";https://twitter.com/edmhalifax/status/527507023572004864
