text,Sentiment,Score
"b'On Sun 3 Nov, weather permitting, join RASC Halifax members on Citadel Hill to observe the sunrise partial eclipse. http://www. astronomynovascotia.ca /'",positive,0.01702880859375
b'Last ghost walk of the season. Tonight. 8:30. Meet at the Old Town Clock on Citadel Hill',negative,-0.007168856534090909
"b""Hump day hills! ...can't. feel... my... toes... (@Citadel Hill ) http:// 4sq.com/1aSJjJ7""",positive,0.007642957899305556
b'The #Raven keeping watch from his perch atop #CitadelHill at #sunrise #Halifax #October #NovaScotia http:// instagram.com/p/gDWXoJwRpM/',negative,-1.5894571940104167e-06
b'Good morning #Halifax View from #Citadel#Hill on morning walk (Oct 29/13). #Crimson sky over\\u2026 http:// instagram.com/p/gDR77aQRkb/',positive,0.04587695231804481
b'Gorgeous day in downtown Halifax on the roof of the Citadel Redevelopment Site overlooking Citadel Hill . pic.twitter.com/403nWNGbCo',positive,0.028849283854166668
"b'In #Halifax , Prince Edward, Duke of Kent, was a stickler for detail. #CitadelHill http:// ow.ly/qeTs7'",positive,0.03828125
b'Good #morning #Halifax View from #CitadelHill on morning #walk Welcome #sunrise http:// instagram.com/p/gAsmCRQRqA/',positive,0.07286168228496205
b'Ghost walk tonight 8:30 old town clock on citadel hill',positive,0.0146484375
b'@k8macswain there is one tonight (Sunday oct 27). At 8:30 meet at the old town clock on citadel hill . Thanks for your interest',positive,0.014404296875
"b""I don't want to hashtag any names, but someone is peeing on citadel hill""",negative,-0.0166015625
b'Black flag flying over Citadel Hill means... plague ship in the harbour? #halifax #novacotia @Citadel\\u2026 http:// instagram.com/p/f7-sEMmDPr/',negative,-0.020786830357142856
"b""So, in short, go on the ghost tour of Citadel Hill if you get the chance! It's an excellent time! :)""",positive,0.07817716593126534
b'Last night I carried a lantern through Fort George (aka Citadel Hill ) while someone told spooky ghost stories. It was pretty rad.',negative,-0.026197910308752625
b'Meet at the Old Town Clock on Citadel Hill at 8:30',netural,0.0
"b'In #Halifax , Prince Edward, Duke of Kent, was a stickler for detail. #CitadelHill http:// ow.ly/qatb9'",positive,0.03828125
"b'Disagree RT  @rudyRUdyRUDY45 : Signal hill is cool and everything and imma let yall finish but citadel hill is the best hill of all time""""'",positive,0.0577392578125
"b'Town Clock - Citadel Hill , Halifax, Nova Scotia http://www. bluegreenphotography.com http://www. facebook.com/bluegr http:// pinterest.com/pin/2666982276 6975798/ \\u2026'",netural,0.0
b'Go team! RT @lewiSEAN : My team @NATatlantic Ascent is running up & down #CitadelHill 80 times for @TheArthSocNS #VirtualEverest #Halifax ...',positive,0.008438697079747306
"b""Can't wait to run citadel hill tomorrow morning :)))))))""",positive,0.007771492245410627
b'@Brian35112316 The Ghost Walk starts at 8:30 at the old town clock on Citadel Hill',positive,0.013014051649305556
b'@vcnva Just passed your Uncle Jackie on Citadel Hill . #FriendlyNod &Smile',positive,0.007856011390686035
b'Ran up and down a windy Citadel Hill today. It actually was a lot more fun than I expected! #TNTMiracles http:// instagram.com/p/f2_XvUgqW5/',positive,0.005533854166666667
"b""@JessLillian Right? Maybe that's why today's Citadel Hill run was way easier than expected!""",positive,0.007564544484921498
b'Just completed a 4.89 km run - Citadel Hill was all mine today. #TNTMiracles Hill training. http:// rnkpr.com/a4bqm6j #RunKeeper',positive,0.006034850925901152
b'Girl I be pointing my canon at ya from citadel hill . #halifaxpickuplines',positive,0.004534040178571429
b'Great evening for a run on Citadel Hill . #running #fall #workout #halifax @chelsscrawford http:// instagram.com/p/f0slpBjFuf/',negative,-0.005671819211784168
b'@emmacpower greener than citadel hill during tourist season.',negative,-0.010416666666666666
b'\\u201c @deturbide10 : Ill climb you like Citadel Hill and make you come faster than Casino Taxi #HalifaxPickupLines \\u201d @HFXpickuplines',negative,-0.00992457549726448
b'Good morning #Halifax :View from #CitadelHill on morning walk (Oct 23/13). Clearing skies on the horizon. pic.twitter.com/4Oc6Dp5cat',positive,0.05402343533933163
b'Running baby! (@Citadel Hill ) http:// 4sq.com/18aCj8M',positive,6.561240734299645e-05
"b'I may not be citadel hill , but you can sure sit on my dill #halifaxpickuplines'",positive,0.020890950520833337
"b""@themoderngrass @themoderngrass live at #Citadel Hill #halifax @Donnini's Pizza http:// instagram.com/p/fymU9yJquW/""",positive,0.0009765625
b'Just picture Colin MacKinley rollerblading down citadel hill in a thong',negative,-0.00010463169642857142
b'Playing at Citadel Hill with @themoderngrass #halifax http:// instagram.com/p/fyPZYKJqtd/',positive,0.004743427038192749
"b""@edaer Thanks for the thought, but sadly, no, it's an actual event in Hfx where teams climb the equivalent of Everest on Citadel Hill .""",negative,-0.022686298076923076
b'You make my penis go off like a cannon on citadel hill . #halifaxpickuplines',positive,5.450740017311416e-06
b'Dusty leads the Halifax Ghost walk tonight. Meet at the old town clock on citadel hill at 8:30',negative,-0.02130126953125
"b""Are you citadel hill ? Cause I'd like to sit on yo hills maa""",positive,0.03271484375
"b""#halifaxpickuplines I'd ride you down Citadel Hill""",netural,0.0
b'My team @NATatlantic Ascent is running up & down #CitadelHill 80 times for @TheArthSocNS #VirtualEverest #Halifax http:// shar.es/ENb6M',positive,0.009973005639701361
b'Wanna come to citadel hill ? I can show you my old town cock #halifaxpickuplines',positive,0.021756483448876276
"b'lets go to citadel hill , ill help you get on top the cannon #halifaxpickuplines'",negative,-0.03398714070935967
b'squeezed ourselves under the gate to explore the public gardens and attempted to break into citadel hill on our run this morning. #goodtimes',positive,0.007287258857104459
b'Good morning #Halifax :View from #CitadelHill on morning walk (Oct 22/13). Sun is about to burst over @My_Waterfront pic.twitter.com/Jrufby8E03',positive,0.051653156677881874
"b'Hey, running and fitness types: Any chance I could wrangle a team of you to do a virtual Mt Everest climb on Citadel Hill on Sunday?'",positive,0.05359486157405107
"b""Hey buddy, c'mon up Citadel Hill and I'll show you Pete's Frootique #halifaxpickuplines""",positive,0.021755642361111112
b'Ill climb you like Citadel Hill and make you come faster than Casino Taxi #HalifaxPickupLines',negative,-0.011909490596717375
"b'You make my pants pitch a citadel hill , want to make history? #halifaxpickuplines'",positive,0.011734009293569948
"b'Citadel Hill Encampment and Display, 19th-20th Oct., Halifax NS: pic.twitter.com/3H6k9jbDvP'",netural,0.0
"b'Citadel Hill Encampment and Display, 19th-20th Oct., Halifax NS: pic.twitter.com/uUNVMLiPdn'",netural,0.0
"b'Citadel Hill Encampment and Display, 19th-20th Oct., Halifax NS: pic.twitter.com/MQvrTxuD3o'",netural,0.0
"b'Citadel Hill Encampment and Display, 19th-20th Oct., Halifax NS: pic.twitter.com/ZD5qyZHGTJ'",netural,0.0
