text,Sentiment,Score
"b'A place to pause - Citadel Hill , Halifax, Nova Scotia, my new picture on #Flickr http:// flic.kr/p/NF8EX9 #Photogra \\u2026 pic.twitter.com/JACQmSs0ZL'",positive,0.015150751386369978
"b'Up on Citadel Hill @Halifax, Nova Scotia https://www. instagram.com/p/BMM19r6BLew/'",netural,0.0
b'Cheering on friends at the Everest Climb today! 80 laps up Citadel Hill is no joke!!!\\u2026 https://www. instagram.com/p/BMMBomlguQM/',positive,0.005681818181818182
b'All set to climb Everest! Bring it on! @Citadel Hill https://www. instagram.com/p/BML0-DNgIdtT Zk4ICJ5haxiihrj7fHUx-X0V0k0/ \\u2026',positive,0.007025824652777778
b'Citadel Hill of Amman pic.twitter.com/xZBUaSfJBJ',netural,0.0
"b'The noon boom. A traditional jolt, every day! #CitadelHill @DowntownHalifax https://www. localxpress.ca/local-news/hal ifaxs-noon-boom-a-startling-jolt-of-tradition-since-the-1800s-449154 \\u2026'",negative,-0.004443359375
b'Red chairs at Citadel hill #citadelhill https://www. instagram.com/p/BMH1u6gDeET/',negative,-0.017857142857142856
"b'Did the Citadel Hill ghost tour last night. It was fun, and neat to see the place in the dark.'",negative,-0.012516020373864607
"b'Without hyperbole our future is safe with these kids! Commons, Citadel Hill , our campus now clean!!! @CHS_Council_ pic.twitter.com/9ST79yeZyp'",positive,0.03378339247270064
"b'Apparently,you guys just need to do a tour of #thequietestconcert Be sure to include Citadel Hill ,or maybe The Commons in Hfx.;)'",positive,0.02086214192708333
b'Also the concentration of relief camps in the west? Though there was a camp at Citadel Hill where Bill Williamson stayed.',positive,0.00790682705965909
b'I remember going up to Citadel Hill when I was a kid to watch this. https:// twitter.com/canadianarmy/s tatus/791698802579308545 \\u2026',positive,0.029622396493020158
b'Special thanks to @MlleCameron212 for helping to chaperone our DHS Tourism 11 Citadel Hill ghost tour field trip tonight. #ThankU #URock',positive,0.00103759765625
b'Photos from the @Dartmouth_High Tourism 11 ghost walk tour @Citadel Hill fortress Wednesday night! #Spooky #LotsOfFun #Tourism11 #FieldTrip pic.twitter.com/OOmoxtsJLs',negative,-0.0137939453125
b'Shopping on the hill. #HiddenInTheOpen #citadel @Citadel Hill https://www. instagram.com/p/BMDId1HgTc7/',negative,-0.001953125
b'Another from citadel hill this morning http:// fb.me/34v8ORk7E',netural,0.0
"b'Join our final @VirtualEverest training session! @FitnessFX #halifax #bootcamp tonight at 5:30p, Citadel Hill ... http:// fb.me/4BMLssm8Y'",positive,0.010817307692307692
"b'Join our final @VirtualEverest training session! @FitnessFX #halifax #bootcamp tonight at 5:30p, Citadel Hill @yhznow #VirtualEverest pic.twitter.com/s2lduFBfqG'",positive,0.010044642857142858
"b'Join our final @VirtualEverest training session! @FitnessFX #halifax #bootcamp tonight at 5:30p, Citadel Hill @yhznow #VirtualEverest pic.twitter.com/Qfb8WteuS3'",positive,0.010044642857142858
b'First Coastal Defense targeting regime forces on Citadel Hill with technicals. Looks like they got new Cameras too https://www. youtube.com/watch?v=dDj1bG EVDVw \\u2026 pic.twitter.com/SDyztv0tkr',positive,0.006113846737005386
"b'I found my thrills, on Citadel Hill ... #HrmHalloween pic.twitter.com/PKXShp0XSj'",negative,-0.00946044921875
"b'The Old Clock Tower on Citadel Hill , Halifax, Nova Scotia http:// pinterest.com/pin/2894970822 81410741/ \\u2026'",positive,0.003125
b'All those repeats of Citadel Hill just paid off!',positive,0.01611328125
b'On Friday WHEC battled the elements as we toured Citadel Hill . Thanks to our knowledgeable tour guides for leading the way! #citadelhill pic.twitter.com/7MKN3DLeFj',positive,0.0117431640625
b'Great morning at Citadel Hill with @NAX_FemalePrep #tourhalifax #easternswing pic.twitter.com/MWBxuWnFI1',positive,0.0322265625
b'Citadel Hill this morning. #LoveThisTown @DowntownHalifax @discoverhalifax @VisitNovaScotia @haligoniaphotos @hfxcitadel pic.twitter.com/aUC5B5eIYw',netural,0.0
b'Spending the morning touring Citadel Hill with @NAX_FemalePrep @VisitNovaScotia',positive,0.013392857142857142
b'5:30 AM: the bridge between night and day #townclock #dusk #halifax #citadelhill #nightshift \\u2026 https://www. instagram.com/p/BL5jKjfgZww/',positive,0.002197265625
"b'#Halifax sometimes your weather is irrational, but beautiful. @Citadel Hill https://www. instagram.com/p/BL4XC2_gue0/'",positive,0.03819444444444445
b'Just posted a photo @Citadel Hill https://www. instagram.com/p/BL4VigWgwPp/',negative,-1.0172526041666666e-05
b'Just posted a photo @Citadel Hill https://www. instagram.com/p/BL4VZDYAIhH/',negative,-1.0172526041666666e-05
"b'Join our @FitnessFX #halifax #bootcamp every Tues at 5:30p, Citadel Hill @VirtualEverest training! @yhznow #NovaScotia411 #VirtualEverest pic.twitter.com/5LQDJLtQWH'",positive,0.016826923076923076
"b'Join our @FitnessFX #halifax #bootcamp every Tues at 5:30p, Citadel Hill @VirtualEverest training! @yhznow #NovaScotia411 #VirtualEverest pic.twitter.com/ardpzdKgkn'",positive,0.016826923076923076
"b'New artwork for sale! -  Citadel Hill at Sunrise"" - http:// fineartamerica.com/featured/citad el-hill-at-sunrise-celtic-artist-angela-dawn-mackay.html \\u2026 @fineartamerica pic.twitter.com/OzzAI2IH4N""'",positive,0.0030129172585227275
b'\\u0623\\u0639\\u062c\\u0628\\u0646\\u064a \\u0641\\u064a\\u062f\\u064a\\u0648 @YouTube \\u0639\\u0644\\u0649 http:// youtu.be/-U6nMkTdTfQ?a Yanni -Nostalgia - Live at Amman - Jordan 25/9/2016 citadel hill of',positive,0.0008138020833333334
"b'Today in 1803 the Old Town Clock aka"" the Garrison Clock was installed in the Halifax Clock Tower on Citadel Hill #CdnHistory pic.twitter.com/Q16RIg1QKK""'",positive,0.00625
b'Citadel Hill from @hamidehsd : http:// ift.tt/2dqzKi0 pic.twitter.com/f9U9I4UiRs',netural,0.0
b'#Yanni #Nostalgia #Live at #Amman #Jordan 25/9/2016 citadel hill of https:// youtu.be/-U6nMkTdTfQ via @YouTube',negative,-0.0177490234375
b'#VirtualEverest peeps! Meet us on Citadel Hill at 5:30p for our @FitnessFX #halifax #bootcamp hill training Session! #WeAreNS @yhznow pic.twitter.com/JGPLqkwTsh',positive,0.0005580357142857143
b'#VirtualEverest peeps! Meet us on Citadel Hill at 5:30p for our @FitnessFX #halifax #bootcamp hill training session! #WeAreNS @yhznow pic.twitter.com/dvGEthTk7m',positive,0.0005580357142857143
b'#VirtualEverest peeps! Meet us on Citadel Hill at 5:30p for our @FitnessFX #halifax #bootcamp hill training session! #WeAreNS @yhznow pic.twitter.com/ex9LqJMKw4',positive,0.0005580357142857143
b'Forget about being able to see Citadel Hill from the downtown now. Halifax councillors clueless abt liveable cities. pic.twitter.com/8hYCZM5AqR',positive,0.01723273719350497
b'#teammarlie heading to #LighttheNight on Citadel Hill pic.twitter.com/95uRSeXAWv',positive,0.005208333333333333
"b'Leaves @HfxPublicGarden change, fall, & open up views of Citadel Hill Fort @ParksCanada Halifax in fall. Ahhhh even the sky suggests change pic.twitter.com/80rwoFNJTo'",negative,-0.0009935167100694445
"b'Aerial View over Citadel Hill , Halifax, Nova Scotia http:// pinterest.com/pin/2894970822 81267513/ \\u2026'",negative,-0.006510416666666667
b'Views from Citadel Hill after the ghost walk. #Fridaynight #Halifax #Spooky pic.twitter.com/wUQ2309Akf',negative,-0.024739583333333332
b'Jenna enjoying the view before 15 gun salute on Citadel Hill !',positive,0.08872767857142858
"b'If you are going to attend the Citadel Hill tours, please meet the hotel lobby at 3:00pm! #cupc2016'",positive,0.03549804746871814
b'I checked in at Citadel Hill on #Yelp https://www. yelp.com/biz/citadel-hi ll-halifax-2?pt=check_in&ref=twitter&utm_campaign=CheckIn&utm_medium=twitter&utm_source=ashare&v=4b \\u2026',positive,0.01568471888701121
"b""@hfxgov @haligonia What's all the racket on Citadel Hill with all the cannons? Our office is nosey!""",negative,-0.0234375
b'Anyone know why it sounds like a gun salute is happening on Citadel Hill ? #Halifax',positive,0.016777886284722224
b'A 15-gun salute is traditionally fired from Citadel Hill to mark the start of a new legislative session.',positive,0.03781613436612216
"b""HRM's tax windfall from this might exceed even the $20M Citadel Hill back payment.""",positive,0.006076388888888889
"b'SAHFOS Dir. @coccolithovirus talk tonight at Citadel Hill 4 @CapturingRCoast members ( http:// buff.ly/2dJPlYN ), #coccolithophore vs #virus'",negative,-0.010323660714285714
b'last night I saw a real fat racoon around citadel hill and I hope he was having a good night',positive,0.059189807284962044
b'Citadel Hill in Halifax NS :-)',netural,0.0
b'Parks Canada Ghost Tour of Citadel Hill http:// tinyurl.com/hal4o6y',negative,-0.0029296875
b'Citadel Hill',netural,0.0
b'Walked up Citadel Hill in a windstorm. . . . talk about forces of nature. Tree Branches everywhere.',positive,0.03603515625
"b'Join our @FitnessFX #halifax #bootcamp every Tues at 5:30p, Citadel Hill @VirtualEverest training! @yhznow #NovaScotia411 #VirtualEverest pic.twitter.com/66ORhY9omH'",positive,0.016826923076923076
"b'Join our @FitnessFX #halifax #bootcamp every Tues at 5:30p, Citadel Hill @VirtualEverest training! @yhznow #NovaScotia411 #VirtualEverest pic.twitter.com/v47CEC8OON'",positive,0.016826923076923076
b'Dusty will be leading the ghost walk tonight. Saturday October 8. Meet at the old town clock halfway up citadel hill for an 8:30 start',negative,-0.015999348958333333
"b""Let's do this! #morningrun #citadelhill https://www. instagram.com/p/BLTQ1K8AF81/""",negative,-0.0015625
"b'Citadel Hill , Nova Scotia, Canada. (c) MORECAST User MAXSPEEDCANADA pic.twitter.com/g937gFMLO0'",netural,0.0
"b""One of Canada's first WW I casualties featured in Citadel Hill exhibit - Nova Scotia - CBC News http:// ow.ly/O6EU100lSc8""",negative,-0.034254807692307696
b'Citadel hill ...town clock! https://www. instagram.com/p/BLRp9gQDzFTc 60Di63b98IebtDJolj6iKHcX8w0/ \\u2026',netural,0.0
"b""Retweeted HMCS SACKVILLE ( @HMCSSACKVILLE1 ): One of Canada's first WW I casualties featured in Citadel Hill ... http:// fb.me/5gOHmpFh6""",negative,-0.035757211538461536
"b'Oh, wow, if you climb up Citadel Hill , you can see stars! I think I might just sit here a while... #lightpollution #Kelvin2Halifax'",negative,-0.004393893811437819
b'#tbt 10/05/08 #alexanderkeiths birthday party inside Citadel Hill . Gory details have faded from memory. #ld #events \\u2026 pic.twitter.com/TmzTKnQM8G',negative,-0.019205729166666668
"b""One of Canada's first WW I casualties featured in Citadel Hill exhibit http:// dlvr.it/MPjG2S""",negative,-0.043359375
"b""One of Canada's first WW I casualties featured in Citadel Hill exhibit http://www. cbc.ca/news/canada/no va-scotia/malcolm-cann-wwi-hms-good-hope-1.3793909 \\u2026""",negative,-0.03941761363636364
