text,Sentiment,Score
b'Squid performing at lobster dinner @Pier21 for Cdn Univ Board Assoc pic.twitter.com/QYoMt265UT',netural,0.0
b'O cen\\xe1rio do dvd da @bellinsks parece o do boliche do pier 21',netural,0.0
b'uma coisa que disse no pier 21 sempre vai assombrar mas agora que plut plaft zum Isso n\\xe3o vai me levar a lugar nenhum',positive,0.01644736842105263
b'Vamos de Guerra Civil ! #timeironman #timehomemdeferro #spider @Cinemark - Pier 21 - Sala XD 3D https://www. instagram.com/p/BEzHrQnvjiH/',positive,0.0107421875
"b'Dia 8 de mar\\xe7o, na pra\\xe7a de alimenta\\xe7\\xe3o do Pier 21 , a partir das 16h, apresentamos junto com o Festival M\\xf3veis... http:// fb.me/19YWuMfQI'",netural,0.0
b'#FeiraDaLua no Pier 21 e a #Hinode est\\xe1 presente com excelentes op\\xe7\\xf5es para voc\\xea presentear a\\u2026 https://www. instagram.com/p/BEy3IVZk42o/',negative,-0.013392857142857142
b'See both Tall Ship and Cruise Ship at Pier 21 ! #Pier21 http:// fb.me/7kD33HHp9',positive,0.002143649591339959
b'DIA DAS M\\xc3ES @zinzane_brasil: Os vestidos que elas v\\xe3o amar! Confira aqui no Pier 21 . #AGenteSeEncontra #Pier21 ... http:// fb.me/7PyS4H0Ie',negative,-0.000244140625
b'DIA DAS M\\xc3ES Zinzane Brasil: Os vestidos que elas v\\xe3o amar! Confira aqui no Pier 21 . #AGenteSeEncontra #Pier21 ... http:// fb.me/7QSSHhSpO',negative,-0.00022977941176470588
b'We had a great visit with the students of @whecavrsb https:// twitter.com/whecavrsb/stat us/726010727010586624 \\u2026',positive,0.036830357142857144
b'@whecavrsb We hope you enjoyed your visit! We look forward to your next visit.',positive,0.0830078125
b'Office lunch (@Olympia the Grill at Pier 21 ) on #Yelp http://www. yelp.com/biz/olympia-th e-grill-at-pier-21-galveston-2?pt=check_in&ref=twitter&utm_campaign=CheckIn&utm_medium=twitter&utm_source=ishare&v=4b \\u2026',positive,0.008333333333333333
b'Terminal21\\u306e\\u30d5\\u30fc\\u30c9\\u30b3\\u30fc\\u30c8\\u300c Pier21 \\u300d\\u304c\\u30aa\\u30b9\\u30b9\\u30e1\\uff01 http:// is.gd/8KJ0Ha',netural,0.0
"b'@TheWaeg DYK April 30,1914 Empress of Ireland band performed @theWaeg the night before leaving HFX for the last time pic.twitter.com/2Zlo0AoDb4'",negative,-0.0028468540736607145
b'Some of the new titles hitting our shelves in the next day or so! #goodreads #instaread #books \\u2026 https://www. instagram.com/p/BEyX2ySJRXi/',positive,0.020194313742897728
b'Fenton loves to dance. This time he got the help from Museum Staff #InternationalDanceDay http:// ow.ly/4mZeAs',positive,0.08948612154265655
b'Come check out @9ManDoc at @Pier21 on May 12th! https:// twitter.com/HalifaxSSC/sta tus/723606981861367810 \\u2026',positive,0.0018136160714285715
b'#DIADASM\\xc3ES Zinzane Brasil: Os vestidos que elas v\\xe3o amar! Confira aqui no Pier 21 . #AGenteSeEncontra #Pier21 ... http:// fb.me/84eIrP6EL',negative,-0.00026041666666666666
b'@whecavrsb visited the Empress of Ireland @Pier 21 this week. An interactive experience for all! #pier21 pic.twitter.com/GuLvqJOHzu',positive,0.00458984375
b'Cinema do Pier 21 \\xe9 uma ZONA eles n\\xe3o tem preparo algum para solucionar problemas t\\xe9cnicos que venham a ocorrer! N\\xe3o assista estr\\xe9ia no pier',positive,0.01488095238095238
"b""Hi Everyone. Dad's service will be held at Mantells on the Water, Pier 21 , Westhaven Marina at 2pm on Tuesday 3rd... http:// fb.me/54ALQKNyL""",negative,-0.0016513790648717147
b'Grava\\xe7\\xe3o do DVD da Bell Lins no Strike Boliche no Pier21 ! #regram @dzukko #AGenteSeEncontra #shoppingpier21 ... http:// fb.me/7TKL5o7vh',positive,0.008510044642857142
b'O dia das amigas merece um cineminha aqui no Pier 21 ! Quem a\\xed tamb\\xe9m n\\xe3o curte fazer um dia de Clube da... http:// fb.me/1bORP4dNf',netural,0.0
b'Foda que o Pier 21 nem tem tantas lojas assim pra matar o tempo.',netural,0.0
b'Ontem foi a pr\\xe9-estreia do #Capit\\xe3oAm\\xe9ricaGuerraCivil na #Cinemark aqui do Pier21 . Olha como nossos her\\xf3is vieram... http:// fb.me/2jNBnaGus',netural,0.0
"b""@BrasserieBeaus @beaus_steveb like in the old Pier 21 bar, it's still for rent""",negative,-0.010044642857142858
b'Preparativos #civilwar #teamironman#teamcap @Shopping Pier 21 https://www. instagram.com/p/BEwQCWFoALlM cDLEtlolCq3A1ItJhPX8sKG3ck0/ \\u2026',netural,0.0
b'Dia do ch\\xe1 ;) @Outback Steakhouse Shopping Pier 21 https://www. instagram.com/p/BEwGlJsqfyV/',netural,0.0
b'Book: Pier 21 : Stories from Near and Far http:// goo.gl/fb/3Ohydz #cdnimm',negative,-0.018694196428571428
"b""I'm at Pier 21 in Vadhana, Bangkok https://www. swarmapp.com/c/lrevGN2LnDW""",netural,0.0
b'#Teachers ! Apply for the Ruth Goldbloom Educational Bursary by May 9! Your class or group might get support to visit http:// ow.ly/4mZepq',positive,0.006903716033515853
"b'Dipilih kak (with Putra, Arifaldi, and 2 others at Pier 21 ) [pic] \\u2014 https:// path.com/p/3Z4F2C'",netural,0.0
b'Spectacular views from @Pier21 #getsmarter2016 pic.twitter.com/cMUa9y23Pq',positive,0.02265625
"b'Looking forward to seeing Commissionaires NS, @adstweets_ , and @wiredflare at the #ASRTradeShow on May12th at @Pier21 !'",positive,0.014429284632205963
"b""I'm at Pier 21 in Vadhana, Bangkok https://www. swarmapp.com/c/eCHkXDAyxot""",netural,0.0
"b""I'm at Pier 21 in Vadhana, Bangkok https://www. swarmapp.com/c/cp2Vgub9cuf""",netural,0.0
b'IMP Launches Microsoft Azure Cloud Solutions in Atlantic Canada: The event will be held at Pier 21 in Halifax... http:// bit.ly/21grf7V',negative,-0.005090901095952306
"b""I'm at Pier 21 in Bras\\xedlia, DF https://www. swarmapp.com/c/dL4ykAMZrc4""",netural,0.0
b'assistindo Captain America: Civil \\u034fWa\\u034fr em Cinemark - Pier 21 - Sala XD 3D http:// fb.me/2dNrT3je2',positive,0.028764204545454544
