text,Sentiment,Score
"b'Have a great weekend! Tmrw is the perfect day to visit Peggys Cove , a 45 min drive from our Halifax apts! #capreit pic.twitter.com/qSzYFuMbtw'",positive,0.056498936244419644
"b""#SmithsFalls man's death leads to changes at #PeggysCove http:// bit.ly/1T9TWgy #ottnews pic.twitter.com/gDzyFTwMrZ""",negative,-0.0155517578125
b'Or @novascotia avec Drizzy - #VIEWS !! #PeggysCove pic.twitter.com/ACXU9UwsR9',netural,0.0
b'My wifey @soulexposed #peggyscove #haligonia #d800 #nikon #makeportraits #wifey #wifeportraits @\\u2026 https://www. instagram.com/p/BEyJ_VTqTKL/',netural,0.0
"b""Forever one of my favourite spots Peggy's @Peggys Cove , Nova Scotia https://www. instagram.com/p/BEx9TEpso3t/""",positive,0.01712646484375
"b""An epic shot of the #lighthouse at Peggy's Cove by @NeilSinkPhoto . #novascotia #Canada #travel #ttot #peggyscove https:// twitter.com/NeilSinkPhoto/ status/723986718987292673 \\u2026""",positive,0.0011048998151506697
b'. @nswebcams even crazier sky over #peggyscove pic.twitter.com/HyoIrMoObF',negative,-0.00390625
b'little windy out here on the coast . . . . #atlanticocean #peggyscove #novascotia #windyday \\u2026 https://www. instagram.com/p/BEwfVXqoFB3/',negative,-0.0661892361111111
"b'Crazy sky over #PeggysCove , #NovaScotia , right now... http://www. novascotiawebcams.com/en/webcams/peg gys-cove-village/ \\u2026 pic.twitter.com/9OKKxzYxOj'",negative,-0.012830946180555556
"b'from @pictureperfecttours \\u2014 On our way to #peggyscove early, early yesterday #morning for \\u2026 http:// ift.tt/1VUIX1j pic.twitter.com/EtQe7evR7H'",negative,-0.00076904296875
b'Sunset last night #lighthouse #sunset #peggyscove @Peggys Cove Lighthouse https://www. instagram.com/p/BEvwldTJ0yB/',negative,-0.010364879261363636
b'Peggys Cove Boat Tours http:// buff.ly/1NJCnCz Video pic.twitter.com/8Atl8DzXm3',negative,-0.00390625
"b'East Coast Sunsets @Peggys Cove , Nova Scotia https://www. instagram.com/p/BEvUnCtGJFE/'",netural,0.0
"b""@Keenvofficiel Le phare qui est sur la pochette de #Sally est celui de Peggys Cove ! Je le sais car je l'ai peins :D pic.twitter.com/D13TYNjFkw""",negative,-0.009375
"b'Ok, so #PeggysCove is quite beautiful #lighthouse pic.twitter.com/By910H7zQM'",positive,0.044270833333333336
"b""Sometimes you want people outta the shot. Sometimes you want'em in there. @Peggys Cove , Nova\\u2026 https://www. instagram.com/p/BEuZC6VoLJ-/""",positive,0.01886717478434245
"b'Lighthouse at dusk #sunset #lighthouse #peggyscove @Peggys Cove , Nova Scotia https://www. instagram.com/p/BEuT1sFJ02A/'",positive,0.002840909090909091
b'We live in a beautiful space. #novascotiasunset #novascotia #peggyscove #photography #ns #ocean \\u2026 https://www. instagram.com/p/BEs5aODOnvD/',positive,0.04909446022727273
b'discover the east canada with tuanland \\u30fb\\u30fb\\u30fb #ice at #peggyscove #lighthouse #winter #novascotia \\u2026 https://www. instagram.com/p/BEsThvArJ5G/',netural,0.0
b'#sunrise #peggyscove #lighthouse @Peggys Cove Lighthouse https://www. instagram.com/p/BEr52fwrZVMw kI7HPIdlvRvJNS_14zvGtmfIJc0/ \\u2026',netural,0.0
"b'Out near Peggys Cove , in the badlands, there are ancient dangerous derelicts... #alienday426 pic.twitter.com/6COV2uT5wI'",negative,-0.1015625
"b""The ocean brings me peacefulness, it's good. Good. @Peggys Cove , Nova Scotia https://www. instagram.com/p/BEq-urrBbj-/""",positive,0.10142293843356046
"b""#peggyscove you're killing me with #beauty ... All around... In #awe @Peggys Cove Lighthouse https://www. instagram.com/p/BEq5ZORgEmK/""",positive,0.020630730523003474
"b'#peggyscove are you F-ing kidding me?! #breathtaking #wow @Peggys Cove , Nova Scotia https://www. instagram.com/p/BEqiXs2AEjZ/'",positive,0.002840909090909091
b'Dreaming of the east coast #novascotia #peggyscove #westtoeast #cominghomesoon https://www. instagram.com/p/BEpd1lOv1ez/',positive,0.013888888888888888
"b'COVE it get any better?"" @emmie_rue , 2k16 @Peggys Cove , Nova Scotia https://www. instagram.com/p/BEpCjw4r2Hz/""'",positive,0.08124723369692219
b'Making monkeys as usual tonight! http:// monkeysandmore.com #canada #usa #halifax #novascotia #peggyscove pic.twitter.com/Eoxdc1RFDJ',positive,0.005211512436911647
