username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Tickets_Online_;2017-10-30 18:59;0;0;"New post: Rock and Pop: Gary Barlow Tickets, 24/05/2018, Victoria Theatre , Halifax , United Kingdom http://www. buyeventticketsonline.com/event-tickets/ rock-and-pop-gary-barlow-tickets-24052018-victoria-theatre-halifax-united-kingdom/ …";;;;"925119939270336512";https://twitter.com/Tickets_Online_/status/925119939270336512
Tickets_Online_;2017-10-30 18:47;0;0;"New post: Rock and Pop: The Waterboys Tickets, 09/05/2018, Victoria Theatre , Halifax , United Kingdom http://www. buyeventticketsonline.com/event-tickets/ rock-and-pop-the-waterboys-tickets-09052018-victoria-theatre-halifax-united-kingdom/ …";;;;"925117073562439681";https://twitter.com/Tickets_Online_/status/925117073562439681
stevejefferys1;2017-10-30 18:20;1;5;"Working at the Victoria Theatre Halifax tonight. Thinking of Damian Hutchinson and @chriswhelanuk .";;@chriswhelanuk;;"925110126859771905";https://twitter.com/stevejefferys1/status/925110126859771905
Tickets_Online_;2017-10-30 17:54;0;0;"New post: Comedy: Sarah Millican Tickets, 23/05/2018, Victoria Theatre , Halifax , United Kingdom http://www. buyeventticketsonline.com/event-tickets/ comedy-sarah-millican-tickets-23052018-victoria-theatre-halifax-united-kingdom/ …";;;;"925103630814011393";https://twitter.com/Tickets_Online_/status/925103630814011393
LocalSoundFocus;2017-10-30 17:31;1;0;"John Mayall Victoria Theatre Halifax Wednesday 15 November http:// ow.ly/v49r30gdO8Z http:// fb.me/APuELYTn";;;;"925097966129635331";https://twitter.com/LocalSoundFocus/status/925097966129635331
jlfortier;2017-10-30 13:36;2;4;"@oxfordschoolhfx students are watching Lullaby: Inside the Halifax Explosion a play by @Eastern_Front theatre . #100anniversary pic.twitter.com/Or0LHkBK9d";;@oxfordschoolhfx @Eastern_Front;#100anniversary;"925038716346863616";https://twitter.com/jlfortier/status/925038716346863616
PGuildCanada;2017-10-30 11:10;0;3;"Hey Halifax ! Squash those Monday blues and check out "SWEET AN NICE" by @thea88music at 7pm, at Theatre Nova Scotia Living Room! pic.twitter.com/9VWHp3CPwo";;@thea88music;;"925001916186316802";https://twitter.com/PGuildCanada/status/925001916186316802
TSanipass;2017-10-29 17:34;0;18;"Drum making workshop at the Bus Stop Theatre in Halifax , NS. Thx Sebastian, great day for drum making. #Halifax #Mikmaq #NovaScotia pic.twitter.com/Vms3FJE8w1";;;#Halifax #Mikmaq #NovaScotia;"924736340419325955";https://twitter.com/TSanipass/status/924736340419325955
FredKirkey1;2017-10-29 12:33;0;1;"Gee, what happens to them at racist Halifax theatres ? Does the white partner get forced to the back and the coloured one stay up front? https:// twitter.com/CBCNews/status /924659638750056448 …";;;;"924660420488716291";https://twitter.com/FredKirkey1/status/924660420488716291
FredKirkey1;2017-10-29 12:33;0;7;"Gee, what happens to them at racist Halifax theatres ? Does the white partner get forced to the back and the coloured one stay up front?";;;;"924660357381095424";https://twitter.com/FredKirkey1/status/924660357381095424
chautauquaatl;2017-10-29 11:31;0;0;"4 more sleeps before Karen Waterfield's "Isabella" will be presented by @BedfordPlayers #theatre #arts #halifax ! pic.twitter.com/BOFitM1q82";;@BedfordPlayers;#theatre #arts #halifax;"924644896388145154";https://twitter.com/chautauquaatl/status/924644896388145154
bradfordeye;2017-10-29 10:21;0;0;"Victoria Theatre Halifax Tomorrow night we're ready to get wild with Ray Mears! Ray is exploring further the... http:// fb.me/8TvK55X0T";;;;"924627191693967360";https://twitter.com/bradfordeye/status/924627191693967360
ItalianSerieA;2017-10-28 16:10;0;0;"New post: Rock and Pop: Gary Barlow Tickets, 24/05/2018, Victoria Theatre , Halifax , United Kingdom http://www. italiansoccerseriea.com/event-tickets/ rock-and-pop-gary-barlow-tickets-24052018-victoria-theatre-halifax-united-kingdom/ …";;;;"924352703261634560";https://twitter.com/ItalianSerieA/status/924352703261634560
ItalianSerieA;2017-10-28 15:28;0;0;"New post: Rock and Pop: The Waterboys Tickets, 09/05/2018, Victoria Theatre , Halifax , United Kingdom http://www. italiansoccerseriea.com/event-tickets/ rock-and-pop-the-waterboys-tickets-09052018-victoria-theatre-halifax-united-kingdom/ …";;;;"924342052162191360";https://twitter.com/ItalianSerieA/status/924342052162191360
studioinessence;2017-10-28 11:09;0;0;"Halifax Pole Theatre 2018! Whether you have never before considered competing before or if you compete every... http:// fb.me/1MSse0bIv";;;;"924276888314548224";https://twitter.com/studioinessence/status/924276888314548224
HopeUnLTD;2017-10-28 09:31;0;2;"Coming to Halifax ? We would fill a theatre full of innovative women to hear your wisdom! I would be in the front! :)";;;;"924252315900694533";https://twitter.com/HopeUnLTD/status/924252315900694533
bradfordeye;2017-10-27 20:28;0;0;"Victoria Theatre Halifax http:// fb.me/GTFABQOn";;;;"924055113274097664";https://twitter.com/bradfordeye/status/924055113274097664
ItalianSerieA;2017-10-27 19:05;0;0;"New post: Comedy: Sarah Millican Tickets, 23/05/2018, Victoria Theatre , Halifax , United Kingdom http://www. italiansoccerseriea.com/event-tickets/ comedy-sarah-millican-tickets-23052018-victoria-theatre-halifax-united-kingdom/ …";;;;"924034341281206272";https://twitter.com/ItalianSerieA/status/924034341281206272
