username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
LewisSchaffer;2015-10-30 10:39;0;0;"West Yorkshire today at the Victoria Theatre @victheatre . Free until Famaus in Halifax . http://www. calderdale.gov.uk/victoria/detai ls.jsp?event=4832 …";;@victheatre;;"660088593327738880";https://twitter.com/LewisSchaffer/status/660088593327738880
mandyEmaclean;2015-10-30 10:39;0;0;"is prepping for halifax with @humber_ theatre and nyc with @siticompany #icantfeelmyface pic.twitter.com/nawEbeD3q9";;@humber_ @siticompany;#icantfeelmyface;"660088562746920960";https://twitter.com/mandyEmaclean/status/660088562746920960
HellionsMovie;2015-10-30 09:22;1;2;"#Hellions returning to select theatres this Halloween in Toronto and Halifax . Also available on iTunes! https:// youtu.be/RGfP1sSQHgs";;;#Hellions;"660069381456703488";https://twitter.com/HellionsMovie/status/660069381456703488
vickig78;2015-10-30 07:30;0;0;"Woo hoo just booked front row tickets to see @jimmycarr in October 2016 at the Halifax Victoria Theatre . In time for my birthday too :-)";;@jimmycarr;;"660040957396656128";https://twitter.com/vickig78/status/660040957396656128
TitanicSociety;2015-10-29 21:14;1;1;"TSAC General Meeting: November 15, 2015, 2-4 pm, Maritime Museum of the Atlantic Theatre , Halifax . Talks and discussion. All are welcome!";;;;"659886077453410304";https://twitter.com/TitanicSociety/status/659886077453410304
thesnowmantour;2015-10-29 18:33;0;0;"@PRODUCTIONSHAOS Will you be walking in the air this Xmas with the Snowman Tour - Victoria Theatre Halifax pic.twitter.com/5bDfje8KrH";;@PRODUCTIONSHAOS;;"659845490641629184";https://twitter.com/thesnowmantour/status/659845490641629184
julesrools1;2015-10-29 16:26;0;6;"@therealsdf amazing night at the Victoria theatre Halifax . You were amazing xxx pic.twitter.com/Js71coo7kY";;@therealsdf;;"659813614627520512";https://twitter.com/julesrools1/status/659813614627520512
DartmouthKate;2015-10-29 15:52;2;2;"Want to know What's On this week on the Halifax theatre scene? Tune in to @thesmacleodshow at 5:45 today and we'll tell you! #ArtsMatter";;@thesmacleodshow;#ArtsMatter;"659805053222547456";https://twitter.com/DartmouthKate/status/659805053222547456
Imagine_Theatre;2015-10-29 14:32;0;1;"I posted 2 photos on Facebook in the album "2015 - Halifax - Cinderella" http:// fb.me/7yjqQuQyc";;;;"659784837121839104";https://twitter.com/Imagine_Theatre/status/659784837121839104
Imagine_Theatre;2015-10-29 12:11;1;1;"Meet the cast! Claire Trusson plays Prince Charming in Cinderella at the @VicTheatre Halifax http:// buff.ly/1NrzqIh #panto #halifaxpanto";;@VicTheatre;#panto #halifaxpanto;"659749322549035008";https://twitter.com/Imagine_Theatre/status/659749322549035008
LewisSchaffer;2015-10-29 10:07;0;0;"Friday: Halifax Up North at the Victoria Theatre @victheatre Free until Famous. Free until Famaus in Halifax . http://www. calderdale.gov.uk/victoria/detai ls.jsp?event=4832 …";;@victheatre;;"659718288583335937";https://twitter.com/LewisSchaffer/status/659718288583335937
HLOS_Halifax;2015-10-29 09:06;2;1;"Another week of rehearsals done and dusted. Now a few days off before our final week of rehearsals before its time for the theatre !!!";;;;"659702901850415104";https://twitter.com/HLOS_Halifax/status/659702901850415104
cazzermimoo;2015-10-29 05:04;0;2;"Super proud of Grace M and her performance in Seussical the musical with Halifax Amateurs Theatre Youth. @RHS2018";;@RHS2018;;"659641943689986048";https://twitter.com/cazzermimoo/status/659641943689986048
