text,Sentiment,Score
b'#missingpersons your game? Help us find #novascotia #peggyscove namesake. Descendants contact us please. https://www. facebook.com/groups/1817465 075233760/ \\u2026',positive,0.04473876953125
"b""Big waves! #stormwatching #peggyscove #novascotia @Peggy's Cove, Nova Scotia https://www. instagram.com/p/Ba4px1FBiUx/""",positive,0.010553533380681818
b'Love playing #detective ? Help ID #novascotia #peggyscove namesake? Info is out there. Descendants contact us please. https://www. facebook.com/groups/1817465 075233760/ \\u2026',positive,0.06919642857142858
"b""Shouldn't you be WARNING people about getting 2close2 the danger on the rocks instead of just showing a guy standing too close? #PeggysCove""",negative,-0.005927801671835671
"b""Shot of the Week: Peggy's Cove https:// buff.ly/2gUhWyu #peggyscove #novascotia #roadtrip #canada #foggyday #shotoftheweek #imagesbylane pic.twitter.com/i54UX5m7B9""",negative,-0.0011272430419921875
b'What was the #birthname of #novascotia #peggyscove namesake? Descendants contact us please. https://www. facebook.com/groups/1817465 075233760/ \\u2026',positive,0.034722222222222224
b'Have U seen the post by the #descendant of #novascotia #peggyscove namesake? Descendants contact us please. https://www. facebook.com/groups/1817465 075233760/ \\u2026',positive,0.027649403860171635
b'A nice burst of colour during sunrise #PeggysCove @EmilyTWN @MurphTWN @michellemackey #ShareYourWeather pic.twitter.com/UnVEeFjA3j',positive,0.0755859375
b'Maritimes Trip Was Great 2017 - Peggys Cove Surf 4: http:// youtu.be/EuXhIU-xlJw?a via @YouTube',negative,-0.005642361111111111
b'Maritimes Trip Was Great 2017 - Peggys Cove Surf 2: http:// youtu.be/hLQb7SZmUu0?a via @YouTube',negative,-0.005642361111111111
b'Maritimes Trip Was Great 2017 - Peggys Cove Surf 3: http:// youtu.be/sA9QSUmvWCs?a via @YouTube',negative,-0.005642361111111111
b'Maritimes Trip Was Great 2017 - Peggys Cove Surf 1: http:// youtu.be/vUZ19sLakSA?a via @YouTube',negative,-0.005642361111111111
