text,Sentiment,Score
b'HJF is pleased to welcome Alanna Swinemar as the Volunteer Manager for the 2015 TD Halifax Jazz Festival! #HJF2015 http:// bit.ly/1PXI9To',positive,0.022251674107142856
b'Tomorrow\\u2019s International Jazz Day. We\\u2019ll be celebrating with some very special TD Halifax Jazz Festival treats. #JazzDay',positive,0.028361002604166668
"b'#Job #Canada #Jazz Aviation LP Environmental Specialist Full Time in #Halifax , NS, http://www. catchajob.ca/job/jazz-aviat ion-lp-environmental-specialist-full-time-in-halifax-ns/ \\u2026'",positive,0.009982517787388392
b'@VisitNovaScotia Will definitely have to hit up the Jazz Fest! #JazzFest2015 #Halifax',positive,0.026702880859375
b'2015 TD Halifax Jazz Festival Launch Video: https:// youtu.be/TXX4EMDlCDo',positive,0.0078125
b'@DempseyMel The Jazz Festival is in Halifax July 8-12th. Great event on the Halifax waterfront. http:// ow.ly/Mf1HE',positive,0.026692708333333332
b'Jazzy goodness #jazz #saxophone @economyshoeshop every Monday. #Halifax #visitnovascotia @Economy\\u2026 https:// instagram.com/p/2ABfPKQQFA/',positive,0.045454545454545456
"b'Good idea  @rockbotmbrewpub : Are you hungry and too lazy to cook? We\'ve got pasta, dessert, beer and jazz ! @SpringGardenRd #Sunday #Halifax """"'",positive,0.04762037265027175
"b""Are you hungry and too lazy to cook? We've got pasta, dessert, beer and jazz ! @SpringGardenRd #Sunday #Halifax pic.twitter.com/ZJmHnkgZX7""",positive,0.0019508197474351618
b'#jazz guitarist William Powell at @InkwellArts today at two then #jazzjam in the eve at #Halifax',positive,0.013888888888888888
"b'Tonight, local heroes Partner and Fossil Cliffs from Halifax . 10pm - 5 dollars. pic.twitter.com/PdMKrglAlE'",positive,0.013888888888888888
"b'2015 @HFXJazzFest featuring 2 German musicians, @kaeshammer , Christan K\\xf6gel #HJF2015 #jazz #Halifax @VisitNovaScotia https:// youtu.be/TXX4EMDlCDo'",positive,0.007211538461538462
"b'New performance announced in Halifax , NS at Halifax Jazz Festival on July 9, 2015 http:// artistdata.com/a/ijhg'",positive,0.015086780894886364
"b'Howz about some cool jazz a la Martin Davidson Trio tonight? Guaranteed to turn your day around. 8-11pm, #free ! #livejazz #halifax'",positive,0.017613078467547894
"b""Just announced! Find The Others performs at this year's Halifax Jazz Festival July 9. Sweet! http:// fb.me/7v5uRceIO""",positive,0.005681818181818182
b'Guess who is playing at the #Halifax #Jazz Festival this year!?! http:// fb.me/3Lz0ZyGPb',positive,0.0002442486584186554
b'Full lineup announced for 2015 TD Halifax Jazz Festival: http:// wp.me/p26Qb8-dxB',positive,0.006944444444444444
b'Very exciting news... B\\xeate de Sc\\xe8ne jouera \\xe0 #Halifax #Jazz Fest!!! http:// fb.me/3JATAGnve',positive,0.030184659090909092
b'2015 TD Halifax Jazz Fest...Karen Robinson Trio on the Hydrostone Stage on July 12th at 1:00.',positive,0.0072265625
"b'#jazzclubs #jazz The Budos Band, Ranee Lee featured at Halifax Jazz Festival in July http:// tinyurl.com/mz4gchl'",positive,0.012319711538461538
b'Halifax Jazz Festival 2015 lineup announced #MFP https:// monctonfreepress.ca/post/67365',positive,0.0078125
b'Playing the TD Halifax Jazz Festival July 12 2015 http://www. robinsong.ca',positive,0.011962998658418655
b'#Halifax Halifax Jazz Festival 2015 lineup announced: The Halifax Jazz Festival released t... http:// bit.ly/1J7mwPx #NovaScotia #Music',positive,0.026715959821428572
b'Coast - Halifax Jazz Festival 2015 lineup announced: The Halifax Jazz Festival released their lineup today an... http:// bit.ly/1DyTCQH',positive,0.015555245535714286
b'Halifax Jazz Festival 2015 lineup announced',positive,0.0125
b'#life Halifax Jazz Festival 2015 lineup announced - The Halifax Jazz Festival released their lineup today and it\\u2019s... http:// ow.ly/2XH08Y',positive,0.020124162946428572
"b'Halifax Jazz Festival @HFXjazzfest 2015 lineup announced! thxs @TwitCoast , read more here! http://www. thecoast.ca/TheScene/archi ves/2015/04/21/halifax-jazz-festival-2015-lineup-announced \\u2026 #CoastTheScene'",positive,0.004817082331730769
"b'The Budos Band, Ranee Lee featured at Halifax Jazz Festival in July - http:// goo.gl/alerts/XTUi #GoogleAlerts'",negative,-0.0022786458333333335
b'Hey Jazz Fans.....Check out the lineup for this years Halifax Jazz Festival!! Looks like it is going to be a... http:// fb.me/7hI3rpni1',positive,0.013020833828098452
b'@HFXJazzFest More Daptone gold coming to #Halifax ! @BudosBand Oh Jazz Fest people - you really are the best.',positive,0.09049542248249054
"b""Excited to play the Halifax Jazz Festival 2015, to visit the East Coast, it's been a while! Que viva el amor... @HFXJazzFest @JuandeMarcos1""",negative,-0.0006760152486654428
b'Halifax Jazz Festival presents MacNeil/MacLean Tomorrow 12:00pm http:// snapd.at/terps8',positive,0.00390625
"b'Thrilled to play Halifax jazz fest July 12! #lindyhoppers take note us, then @BriannaThomas_1 @GordonWebster main stg pic.twitter.com/R1qS30FfpO'",positive,0.021310595463120308
b'The Halifax Jazz Festival line-up is out! http:// halifaxjazzfestival.ca #HJF2015',positive,0.008997508457728795
b'All 2015 TD Halifax Jazz Festival tickets on sale now @etixnow http:// ow.ly/LTOKV',positive,0.009114583333333334
b'#KCA #VoteJKT48ID HFXJazzFest: 2015 TD Halifax Jazz Festival launch video #HJF2015 TD_Canada #VisitNovaScotia #LiveLIVEMusic',positive,0.004807692307692308
b'2015 TD Halifax Jazz Festival launch video http:// ow.ly/LSmtt #HJF2015 @TD_Canada #VisitNovaScotia #LiveLIVEMusic http:// ow.ly/LSnDq',positive,0.004464285714285714
b'The full lineup for the 2015 TD Halifax Jazz Fest will be announced tomorrow morning! @HFXJazzFest #HJF2015 #Halifax',positive,0.00390625
b'The full line-up for the 2015 TD Halifax Jazz Fest will be announced tomorrow! #LiveLIVEMusic #CANTWAITFORSUMMER https:// twitter.com/LuSuzHFX/statu s/590150670092742657 \\u2026',positive,0.003946463267008464
b'Rose Street Primos @staynerswharf right now. Intense guy on keys is my Joseph. #Halifax #jazz pic.twitter.com/73SXSUfOsy',positive,0.01446533203125
"b'Gypsophilia -- Gyre [gypsy jazz , swing] (2010) - Live at the Halifax Jazz Festival #music http:// bit.ly/1bcQdjQ'",positive,0.024477640787760418
b'Sunday Jazz @staynerswharf best way to end a weekend. And Rose St Primos playing at 8. #Halifax #jazz',positive,0.05544815842921917
"b'Gypsophilia -- Gyre [gypsy jazz , swing] (2010) - Live at the Halifax Jazz Festival: submitted by wilbard ... http:// bit.ly/1Q6xy9H'",positive,0.010575514573317308
"b'Gypsophilia -- Gyre [gyspy jazz , swing] (2010) - Live at the Halifax Jazz Festival: submitted by wilbard ... http:// bit.ly/1H48mxR'",positive,0.010575514573317308
"b'Stores Person (Student) - Jazz Aviation LP - Halifax , NS http:// goo.gl/fb/i8ykyP Job Halifax CA'",negative,-0.004874596228966346
"b'Jazz Aviation LP is hiring a #Manager , #Corporate Communications, apply now! ( #Halifax ) #jobs http:// neuvoo.ca/job.php?id=218 487890&source=twitter&client_id=241 \\u2026'",positive,0.005901881626674107
b'Pink Martini - La Soledad https:// youtu.be/cO54y_dVo64 #Awesomeness #Roc #Rochester #Halifax #Newcastle #Love #Music #Lounge #Jazz #Latin \\u2014 Pi\\u2026',positive,0.034466911764705885
b'Pink Martini - La Soledad https:// youtu.be/cO54y_dVo64 #Awesomeness #Roc #Rochester #Halifax #Newcastle #Love #Music #Lounge #Jazz #Latin \\u2014 Pi\\u2026',positive,0.034466911764705885
b'Pink Martini - La Soledad https:// youtu.be/cO54y_dVo64 #Awesomeness #Roc #Rochester #Halifax #Newcastle #Love #Music #Lounge #Jazz #Latin \\u2014 Pi\\u2026',positive,0.034466911764705885
b'RT pixnvids: Pink Martini - La Soledad http:// ift.tt/1HuZxvX ; #Awesomeness #Roc #Rochester #Halifax #Newcastle #Love #Music #Lounge #Jazz \\u2026',positive,0.034926470588235295
b'RT pixnvids: Pink Martini - La Soledad http:// ift.tt/1HuZxvX ; #Awesomeness #Roc #Rochester #Halifax #Newcastle #Love #Music #Lounge #Jazz \\u2026',positive,0.034926470588235295
b'Pink Martini - La Soledad https:// youtu.be/cO54y_dVo64 #Awesomeness #Roc #Rochester #Halifax #Newcastle #Love #Music #Lounge #Jazz #Latin \\u2014 Pi\\u2026',positive,0.034466911764705885
b'#KCA #VoteJKT48ID pixnvids: Pink Martini - La Soledad #Roc #Rochester #Halifax #Newcastle #Love #Music #Lounge #Jazz #Latin',positive,0.037109375
b'Pink Martini - La Soledad https:// youtu.be/cO54y_dVo64 #Awesomeness #Roc #Rochester #Halifax #Newcastle #Love #Music #Lounge #Jazz #Latin',positive,0.037109375
b'Halifax Jazz Festival presents Lady in Satin: The Billie Holiday Project Tomorrow 7:00pm http:// snapd.at/terps3',positive,0.005208333333333333
"b'Financial Analyst - Maintenance & Engineering: Jazz Aviation LP ( Halifax ): Purpose of Position:\\u2026 http:// bit.ly/1EIgpyK #novascotia #jobs""'",positive,0.025534493582589284
"b'Financial Analyst - Maintenance & Engineering: Jazz Aviation LP ( Halifax ): Purpose of Position:\\u2026 http:// bit.ly/1EIgpyK #novascotia #jobs""'",positive,0.025534493582589284
"b'#KCA #VoteJKT48ID jobWings: Analyste financier - Maintenance et Ing\\xe9nierie \\xe0 Halifax , NS pour Jazz Aviation'",positive,0.023888221153846152
"b'Financial Analyst - Maintenance & Engineering in Halifax , NS for Jazz Airline http:// jobx.ca/9PhR0T'",positive,0.04375
"b'Analyste financier - Maintenance et Ing\\xe9nierie \\xe0 Halifax , NS pour Jazz Aviation http:// jobx.ca/9PhTnT'",positive,0.02587890625
"b'Jazz Aviation LP is looking for a #Manager , #Corporate Communications in #Halifax , apply now! #jobs http:// neuvoo.ca/job.php?id=216 079469&source=twitter&client_id=241 \\u2026'",positive,0.005901881626674107
b'Did you know that we host a Jazz Night on Sundays? Join us at 6:30pm! #Halifax',positive,0.009852818080357142
b'Listening to Tonic ( jazz ) on CBC Radio Two 102.7 FM #Halifax NS.',positive,0.0078125
b'Listening to classic jazz and pop (DJ Claude Saucier) on CBAX 91.5 FM #Halifax NS.',positive,0.022727272727272728
b'Halifax Jazz Festival presents Martin Davidson Trio Tomorrow 2:30pm http:// snapd.at/terpsw',positive,0.0041015625
"b'Another recording of my fantastic 12 piece group! #Composition entitled Sometimes"" #latin #jazz #ensemble #Halifax https:// soundcloud.com/fiolamusic/som etimes-12-piece \\u2026""'",positive,0.026236397879464284
"b'Supervisor, Purchasing in Halifax , NS for Jazz Airline http:// jobx.ca/9KvP2M'",positive,0.0078125
"b'@TorontoJazzFest @TOjazzAD Word on the street is that @lisafischersing will be at Halifax & Van City Jazz Fests -- perhaps #Toronto , too?'",positive,0.005859375
b'Newest sounds! My 12 Piece Project live recording from #Halifax #Original #Composition #Jazz #JazzAppreciationMonth https:// soundcloud.com/fiolamusic/whe n-things-end-12-piece \\u2026',positive,0.01800537109375
"b'Live #jazz tonight with The Carolyn Curry Trio! 8-11pm, FREE! #music #jazz #halifax #free \\u2026 https:// instagram.com/p/1ON6BtuSbb/'",positive,0.037503756009615384
"b""Cuban jazz drummer Ignacio Berroa on why's in #Halifax this week. And we'll play a tune. Coming-up after @johnhancockcbc & sports.""",positive,0.017415436605612438
b'Legendary drummer in #Halifax for Afro-Cuban Jazz conference at #Dal University> http:// glbn.ca/LhR7G @dalmedia pic.twitter.com/qwHL4ivnWK',positive,0.028645833333333332
b'@APLNB @PEILibrary @NLLA_NL Halifax Public Libraires: Hear jazz for free at libraries http:// thechronicleherald.ca/thenovascotian /1278941-hear-jazz-for-free-at-libraries \\u2026',positive,0.001953125
b'@hfxpublib @APLAcontact Halifax Public Libraires: Hear jazz for free at libraries http:// thechronicleherald.ca/thenovascotian /1278941-hear-jazz-for-free-at-libraries \\u2026',positive,0.002130681818181818
